﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
111,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,12,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,11,11,1,12,4,120.65907,24.17085,3
112,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,13,臺中市,霧峰區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,5,1,10,2,14,,84,84,1,13,4,120.68797,24.05238,2
113,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,18,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,20,20,1,6,4,120.616372,24.110954,3
114,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,19,臺中市,梧棲區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,3,19,2,12,,13,13,1,6,4,120.544489,24.242419,2
115,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,20,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,6,4,120.664253,24.149334,3
116,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,25,臺中市,南屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,12,12,1,12,4,120.653192,24.144228,2
117,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,27,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.662455,24.152392,3
118,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,33,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,4,120.699357,24.14797,3
119,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,33,臺中市,豐原區,0,2,0,7,2,6,50,13,8,1,5,4,6,6,4,4,9,4,4,2,17,2,8,2,4,C04,7,6,1,10,2,12,,48,48,1,12,4,120.714691,24.250346,2
120,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,36,臺中市,北屯區,0,2,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,3,2,9,1,1,C03,7,9,1,10,2,11,,87,87,1,6,4,120.689715,24.194356,2
121,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,39,臺中市,北區,0,1,0,7,2,6,40,4,8,1,5,4,6,6,2,1,10,4,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,13,4,120.67817,24.151537,2
122,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,44,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,2,12,4,120.665502,24.135388,3
123,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,47,臺中市,東區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,11,11,1,12,4,120.687702,24.140041,2
124,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,47,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.64886,24.163129,3
125,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,50,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B01,,,1,,1,,,51,51,1,13,4,120.640547,24.146435,3
126,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,15,51,臺中市,烏日區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.617601,24.108238,3
127,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,0,臺中市,烏日區,0,0,0,7,,,60,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,84,84,1,12,4,120.61632,24.105746,3
128,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,10,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,14,14,1,12,4,120.614548,24.148146,4
129,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,10,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,A11,,,1,,2,,,7,7,1,6,4,120.526084,24.215515,3
130,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,10,臺中市,沙鹿區,0,1,0,7,2,6,50,4,8,1,5,4,6,6,1,1,1,3,4,2,17,2,9,2,1,C03,7,9,1,10,2,15,,84,84,1,12,4,120.559662,24.237901,2
131,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,11,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.648043,24.359984,3
132,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,23,臺中市,大肚區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,1,1,C03,7,6,3,19,2,11,,4,4,1,6,4,120.573439,24.157948,2
133,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,25,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,12,,,,,B03,,,1,,2,,,59,59,1,12,4,120.647359,24.140776,3
134,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,25,臺中市,沙鹿區,0,0,0,7,2,6,50,13,14,1,5,4,6,6,4,4,1,3,4,2,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.566711,24.203913,3
135,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,25,臺中市,后里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,85,85,1,12,4,120.723103,24.300205,2
136,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,38,臺中市,東勢區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,9,5,5,1,13,3,10,5,4,C03,7,9,3,19,2,11,,6,6,1,12,4,120.831921,24.247765,2
137,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,51,臺中市,梧棲區,0,0,0,7,2,6,50,4,9,1,5,4,6,6,1,1,9,4,5,1,13,3,10,3,1,B03,,,1,8,5,1,,56,56,1,12,4,120.540893,24.257066,3
138,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,52,臺中市,東區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,6,6,4,F01,7,5,7,21,7,13,,84,84,1,12,4,120.687676,24.138151,2
139,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,52,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.594635,24.218861,3
140,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,56,臺中市,神岡區,0,1,0,7,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,16,2,8,4,1,F01,7,5,7,21,2,14,,14,14,1,12,4,120.65493,24.279801,2
141,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,16,58,臺中市,西屯區,0,1,0,7,2,6,60,4,2,1,5,4,6,6,1,1,3,4,3,2,13,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,12,4,120.646454,24.164454,2
142,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,5,臺中市,南屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.646571,24.14993,2
143,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,13,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,12,4,120.706754,24.158823,3
144,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,21,臺中市,北屯區,0,1,0,6,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.6695,24.173748,2
145,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,25,臺中市,沙鹿區,0,0,0,6,,,60,,,,,,,,,,,,,,14,,,,,A42,,,1,,2,,,49,49,1,12,4,120.566373,24.20424,3
146,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,26,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,3,,9,,,51,51,1,12,4,120.731497,24.128152,3
147,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,33,臺中市,西屯區,0,2,0,6,2,6,50,4,1,1,5,4,6,6,4,4,9,5,5,2,16,2,9,1,1,C03,7,6,5,10,2,11,,48,48,1,12,4,120.667094,24.176321,2
148,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,35,臺中市,沙鹿區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,4,4,4,4,5,2,15,2,8,2,1,C03,7,9,1,10,2,12,,15,15,1,12,4,120.553304,24.223838,2
149,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,36,臺中市,神岡區,0,1,0,7,3,6,60,3,1,1,5,4,6,6,2,1,3,4,5,2,12,2,9,1,1,C03,7,8,1,10,2,14,,40,40,1,13,4,120.698623,24.248885,2
150,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,47,臺中市,西屯區,0,2,0,6,2,6,50,13,9,1,5,4,6,6,4,4,1,3,5,1,12,2,7,2,4,C03,7,7,1,10,2,12,,40,40,1,12,4,120.643964,24.171467,2
151,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,47,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,8,8,1,13,4,120.644694,24.195008,3
152,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,47,臺中市,龍井區,0,0,0,7,,,30,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.530137,24.215223,4
153,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,48,臺中市,豐原區,0,1,0,6,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,21,21,1,13,4,120.725719,24.246084,2
154,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,55,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C04,,,1,,1,,,84,84,1,13,4,120.676415,24.169867,3
155,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,58,臺中市,東區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,12,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.687556,24.141546,2
156,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,17,58,臺中市,南屯區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,5,2,5,2,16,3,10,2,1,C03,7,5,1,10,1,12,,11,11,1,12,4,120.649951,24.132091,2
157,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,4,臺中市,烏日區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.629583,24.095476,3
158,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,10,臺中市,霧峰區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,20,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,13,4,120.683608,24.069019,2
159,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,13,臺中市,大肚區,0,1,0,6,1,6,50,13,9,1,5,4,6,6,4,4,9,4,5,1,17,3,10,1,1,C03,7,9,1,10,9,11,,6,6,1,6,4,120.575414,24.161303,2
160,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,20,臺中市,沙鹿區,0,0,0,6,,,60,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,,1,12,4,120.569444,24.237185,3
161,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,25,臺中市,西屯區,0,2,0,7,1,6,30,4,9,1,5,4,6,6,1,1,5,5,5,2,16,2,9,5,4,F02,7,6,7,21,2,11,,12,12,1,12,4,120.618225,24.163822,2
162,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,29,臺中市,西屯區,0,1,0,5,1,6,50,13,9,1,4,4,6,6,4,4,1,4,5,2,17,2,9,1,1,C03,7,9,1,10,2,12,,82,82,1,13,4,120.661504,24.171474,2
163,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,31,臺中市,太平區,0,0,0,6,,,50,,,,,,,,,,,,,,17,,,,,C03,,,3,,2,,,84,84,1,6,4,120.722441,24.119107,3
164,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,35,臺中市,沙鹿區,0,0,0,7,1,6,60,4,7,1,5,4,6,6,1,1,1,3,4,2,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.578417,24.223342,3
165,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,36,臺中市,北區,0,1,0,5,1,6,50,4,1,1,4,4,6,6,1,1,1,4,5,2,12,2,9,2,1,C03,7,9,1,10,2,12,,8,8,1,12,4,120.685293,24.152848,2
166,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,47,臺中市,南區,0,1,0,5,1,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,13,3,10,3,1,B03,7,14,1,8,2,1,,84,84,1,12,4,120.663264,24.119651,2
167,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,54,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,9,,,,,,,,,,,,,119,119,1,,,120.666073,24.12332,3
168,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,18,55,臺中市,西屯區,0,3,0,7,1,6,50,4,1,1,5,4,6,6,1,1,5,4,5,2,12,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,12,4,120.65681,24.184602,2
169,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,0,臺中市,中區,0,1,0,5,1,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,3,19,9,5,,38,38,2,12,4,120.684022,24.138535,2
170,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,5,臺中市,南屯區,0,1,0,6,1,6,50,13,9,1,4,4,6,6,4,4,10,5,5,2,9,3,10,6,5,H01,8,16,7,21,10,17,,95,95,1,12,5,120.652877,24.14126,2
171,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,11,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.649154,24.118647,3
172,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,13,臺中市,潭子區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,13,4,120.692292,24.221329,3
173,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,17,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B02,,,1,,2,,,40,40,1,12,4,120.720508,24.175612,3
174,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,26,臺中市,東區,0,1,0,6,1,6,50,4,2,1,4,4,6,6,2,1,5,4,5,2,13,3,10,3,1,B11,7,6,1,8,1,4,,48,48,1,13,4,120.687713,24.137065,2
175,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,27,臺中市,潭子區,0,1,0,7,1,6,50,4,1,1,4,4,6,6,2,1,10,5,5,2,17,2,9,2,1,C03,7,1,1,10,2,12,,51,51,1,12,4,120.705359,24.211544,2
176,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,27,臺中市,太平區,0,2,0,6,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,12,2,120.720612,24.115561,2
177,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,33,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,11,,,49,49,1,12,4,120.698251,24.069945,3
178,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,38,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,48,48,1,12,4,120.644927,24.182309,3
179,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,39,臺中市,龍井區,0,0,0,5,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,6,4,120.585889,24.189551,3
180,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,40,臺中市,西區,0,1,0,5,1,6,50,13,8,1,4,4,6,6,2,1,8,3,1,2,18,2,9,1,1,C03,7,12,1,10,2,16,,84,84,1,6,4,120.669653,24.150868,2
181,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,41,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.65718,24.129979,3
182,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,41,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,12,4,120.709199,24.145017,3
183,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,19,46,臺中市,太平區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,2,1,C03,7,6,1,10,2,11,,11,11,1,6,4,120.703648,24.111195,2
184,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,6,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.66545,24.150494,3
185,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,8,臺中市,西區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,,,,,,,,,86,,1,,,120.660931,24.133721,3
186,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,8,臺中市,東區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,10,5,5,2,12,3,10,2,1,C03,7,9,1,10,2,16,,84,84,1,12,4,120.688025,24.133714,2
187,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,9,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,9,,,8,8,1,12,4,120.665757,24.140083,3
188,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,14,臺中市,外埔區,0,0,0,7,1,6,50,3,7,1,5,4,6,6,1,1,5,4,4,1,13,3,10,3,1,B03,7,14,1,8,1,1,,84,84,1,6,4,120.63565,24.343727,3
189,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,28,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,8,8,1,12,4,120.747717,24.267163,3
190,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,42,臺中市,神岡區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.681809,24.251814,3
191,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,44,臺中市,大肚區,0,2,0,7,1,6,40,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,8,1,1,C02,7,5,1,10,2,12,,22,22,1,6,4,120.544101,24.162044,2
192,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,47,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,84,84,1,12,4,120.656765,24.150853,3
193,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,20,59,臺中市,大肚區,0,1,0,6,1,6,50,13,9,1,5,4,6,6,4,4,9,4,5,1,14,3,10,1,1,C03,7,2,1,10,2,13,,49,49,1,6,4,120.573338,24.158001,2
194,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,21,4,臺中市,豐原區,0,2,0,7,1,6,30,4,1,1,5,4,6,6,1,1,1,4,5,1,17,2,9,2,4,C03,7,6,1,10,2,11,,11,11,1,12,4,120.727409,24.248825,2
195,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,21,6,臺中市,大里區,0,0,0,7,1,6,50,13,14,1,5,4,6,6,4,4,9,4,5,1,12,3,10,3,1,B03,7,6,5,8,6,5,,8,8,1,12,4,120.690155,24.101126,3
196,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,21,10,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,8,8,1,12,4,120.646184,24.175265,4
197,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,21,12,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,12,12,1,6,4,120.645076,24.133393,3
198,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,21,20,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,84,84,1,6,4,120.73084,24.112327,3
199,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,21,28,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,7,7,1,13,4,120.613965,24.116747,3
200,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,21,32,臺中市,大甲區,0,1,0,7,3,6,60,13,8,1,5,4,6,6,4,4,8,3,4,1,28,2,9,1,1,F03,7,9,7,21,2,11,,83,83,1,12,4,120.61323,24.404931,2
201,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,21,33,臺中市,北屯區,0,1,0,7,1,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,2,,25,25,1,12,4,120.710992,24.174791,2
202,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,21,40,臺中市,大雅區,0,1,0,7,1,6,50,13,7,1,5,4,6,6,4,4,1,4,5,2,17,3,10,2,1,C03,7,4,1,10,2,13,,1,1,1,12,4,120.662362,24.21968,2
203,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,1,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,3,,2,,,49,49,1,13,4,120.680568,24.167269,3
204,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,7,臺中市,北屯區,0,1,0,6,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,12,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.738083,24.176091,2
205,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,9,臺中市,西屯區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,8,2,4,C03,7,6,3,19,2,12,,14,14,1,13,4,120.64516,24.177887,2
206,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,14,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.668076,24.178176,3
207,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,20,臺中市,南屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,4,4,5,4,5,2,16,2,9,2,1,C03,7,6,1,10,2,11,,14,14,1,12,4,120.647251,24.129526,2
208,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,22,臺中市,南區,0,1,0,7,1,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,13,2,8,1,1,C03,7,9,1,10,1,11,,7,7,1,12,4,120.654762,24.122785,2
209,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,28,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A11,,,1,,2,,,51,51,1,12,4,120.653908,24.162473,3
210,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,32,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,3,,2,,,84,84,1,13,4,120.614368,24.106615,3
211,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,39,臺中市,梧棲區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,9,3,1,B03,7,9,1,8,2,5,,59,59,1,6,4,120.539151,24.262588,2
212,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,45,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,54,54,1,6,4,120.714116,24.164154,3
213,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,54,臺中市,潭子區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,5,5,5,1,17,3,10,3,1,B01,7,11,1,4,2,8,,45,45,1,13,4,120.710949,24.213977,2
214,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,22,56,臺中市,大肚區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,5,4,C03,7,9,1,10,2,14,,7,7,1,12,4,120.579256,24.168972,2
215,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,23,11,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,,,,,,,,,86,86,1,,,120.636188,24.168623,3
216,66000,387130000C,(04)23274275,(04)23288582,2025,06,1,23,30,臺中市,東區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,3,5,5,2,18,2,9,5,4,C03,7,9,3,19,2,15,,84,84,1,6,4,120.694457,24.147985,2
217,66000,387130000C,(04)23274275,(04)23288582,2025,06,2,0,2,臺中市,南屯區,0,0,0,7,1,6,40,4,2,1,5,4,6,6,2,1,10,5,5,2,10,3,10,5,4,B03,7,5,1,8,8,8,,41,41,1,6,4,120.642615,24.145529,3
218,66000,387130000C,(04)23274275,(04)23288582,2025,06,2,0,34,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,1,4,4,2,16,3,10,5,4,B03,7,6,1,8,2,5,,12,12,1,12,4,120.654136,24.199632,2
219,66000,387130000C,(04)23274275,(04)23288582,2025,06,2,5,20,臺中市,后里區,0,0,0,5,3,6,30,13,9,1,4,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B13,7,2,1,8,2,3,,49,49,1,6,4,120.725139,24.308377,3
220,66000,387130000C,(04)23274275,(04)23288582,2025,06,2,6,20,臺中市,豐原區,0,2,0,6,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,16,2,8,6,1,F01,7,6,7,21,2,11,,48,48,1,12,4,120.70916,24.250305,2
221,66000,387130000C,(04)23274275,(04)23288582,2025,06,2,6,31,臺中市,北屯區,0,1,0,6,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,3,3,10,3,1,B03,7,6,1,8,2,1,,10,10,1,13,4,120.689877,24.164982,2
