﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
"108","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","12","13","臺中市","北屯區","0","0","0","7","","","30","","","","","","","","","","","","","","17","","","","","B02","","","1","","2","","","42","42","1","6","4","120.697187","24.178204","3"
"109","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","12","14","臺中市","沙鹿區","0","0","0","7","","","60","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","84","84","1","6","4","120.569563","24.237414","3"
"110","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","12","31","臺中市","太平區","0","1","0","7","2","6","50","3","1","1","5","4","6","6","2","1","10","5","5","2","16","3","10","2","1","C03","7","4","1","10","2","12","","1","1","1","12","4","120.734235","24.148294","2"
"111","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","12","37","臺中市","潭子區","0","1","0","7","3","6","50","4","1","1","5","4","6","6","1","1","5","5","5","1","17","3","10","3","1","B03","7","1","1","8","2","1","","84","84","1","13","4","120.710531","24.209951","2"
"112","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","12","40","臺中市","沙鹿區","0","0","0","7","","","40","","","","","","","","","","","","","","17","","","","","C03","","","1","","1","","","59","59","1","6","4","120.568814","24.223568","3"
"113","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","12","45","臺中市","大里區","0","0","0","7","","","60","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","59","59","1","13","4","120.682618","24.104687","3"
"114","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","12","49","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","84","84","1","12","4","120.657242","24.150853","3"
"115","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","12","49","臺中市","大里區","0","0","0","7","","","30","","","","","","","","","","","","","","17","","","","","B03","","","1","","11","","","84","84","1","12","4","120.714309","24.084864","3"
"116","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","12","57","臺中市","中區","0","1","0","6","2","6","50","3","2","1","5","4","6","6","4","4","9","4","5","2","17","3","10","3","1","B03","7","7","1","8","2","16","","87","87","1","12","4","120.681288","24.145011","2"
"117","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","0","臺中市","太平區","0","0","0","7","","","","","","","","","","","","","","","","","17","","","","","","","","","","","","","119","119","1","","","120.727732","24.150969","3"
"118","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","8","臺中市","南區","0","2","0","7","3","6","50","4","1","1","5","4","6","6","2","1","10","5","5","2","16","3","10","1","1","C03","7","6","5","19","2","12","","11","11","1","6","4","120.673441","24.130682","2"
"119","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","9","臺中市","大雅區","0","3","0","7","2","6","50","13","9","1","5","4","6","6","4","4","4","1","5","1","12","3","10","1","4","C03","7","6","1","10","2","14","14","48","48","1","12","4","120.64988","24.222222","2"
"120","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","10","臺中市","北屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","2","1","10","5","5","2","17","3","10","3","1","B03","7","1","1","8","2","8","","51","51","1","6","4","120.665235","24.18396","2"
"121","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","11","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","51","51","1","13","4","120.644757","24.141036","3"
"122","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","12","臺中市","南屯區","0","0","0","6","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","82","82","1","6","4","120.647771","24.150898","3"
"123","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","13","臺中市","西區","0","0","0","6","","","50","","","","","","","","","","","","","","17","","","","","C03","","","1","","1","","","7","7","1","13","4","120.662743","24.161379","3"
"124","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","18","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","13","4","120.59745","24.191535","3"
"125","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","20","臺中市","中區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","3","3","10","3","1","B01","7","5","1","2","2","5","","10","10","1","12","4","120.683617","24.141493","2"
"126","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","21","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","C03","","","1","","1","","","85","85","1","12","4","120.669203","24.160435","4"
"127","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","21","臺中市","大里區","0","1","0","7","2","6","30","3","1","1","5","4","6","6","4","4","10","5","5","2","16","3","10","2","1","C03","7","6","1","10","2","11","","14","14","1","13","4","120.701296","24.094456","2"
"128","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","22","臺中市","太平區","0","1","0","7","2","6","50","3","1","1","5","4","6","6","1","1","10","5","5","2","16","2","9","2","1","C03","7","9","1","10","2","11","","7","7","1","13","4","120.7071","24.129128","2"
"129","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","23","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","C03","","","3","","2","","","8","8","1","5","4","120.727705","24.158858","3"
"130","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","25","臺中市","西屯區","0","0","0","5","","","30","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","12","12","1","12","4","120.58956","24.176189","3"
"131","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","25","臺中市","清水區","0","0","0","5","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","59","59","1","12","4","120.575521","24.27038","3"
"132","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","34","臺中市","潭子區","0","2","0","6","3","6","50","13","9","1","5","4","6","6","4","4","5","5","5","1","17","2","9","1","1","C03","7","11","1","10","2","12","","46","46","1","13","4","120.710814","24.212918","2"
"133","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","35","臺中市","西屯區","0","1","0","5","2","6","50","13","9","1","4","4","6","6","4","4","1","4","5","2","16","3","10","5","4","B03","7","5","1","8","2","2","","84","84","1","12","4","120.654454","24.201227","2"
"134","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","35","臺中市","龍井區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","11","11","1","12","4","120.545934","24.191871","3"
"135","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","38","臺中市","西屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","5","4","5","2","16","3","10","1","1","C03","7","9","1","10","1","14","","6","6","1","12","4","120.665356","24.166801","2"
"136","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","40","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","16","","","","","C03","","","1","","1","","","20","20","1","6","4","120.693694","24.164595","3"
"137","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","44","臺中市","石岡區","0","0","0","5","","","30","","","","","","","","","","","","","","14","","","","","B12","","","1","","2","","","49","49","1","13","4","120.779339","24.262073","3"
"138","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","47","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","C03","","","1","","1","","","7","7","1","13","4","120.685395","24.152786","3"
"139","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","47","臺中市","大里區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","84","84","1","12","4","120.685196","24.106382","3"
"140","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","50","臺中市","霧峰區","0","1","0","6","2","6","30","13","9","1","5","4","6","6","4","4","10","5","5","2","17","2","9","5","4","C03","7","9","1","10","2","11","","84","84","1","13","4","120.663357","24.061901","2"
"141","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","53","臺中市","北區","0","0","0","7","","","40","","","","","","","","","","","","","","17","","","","","B03","","","7","","10","","","87","87","1","13","4","120.694541","24.160086","3"
"142","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","13","59","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","13","4","120.68426","24.200802","3"
"143","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","1","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","16","","","","","B03","","","1","","1","","","11","11","1","13","4","120.635376","24.167182","3"
"144","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","2","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","59","59","1","13","4","120.643755","24.147293","3"
"145","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","3","臺中市","潭子區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","7","7","1","12","4","120.674179","24.204231","3"
"146","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","5","臺中市","大甲區","0","0","0","7","","","50","","","","","","","","","","","","","","14","","","","","B03","","","1","","2","","","49","49","1","6","4","120.624866","24.344437","3"
"147","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","8","臺中市","東區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","23","1","12","4","120.701252","24.142721","3"
"148","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","10","臺中市","大里區","0","0","0","7","2","3","80","10","7","1","5","4","6","6","4","","1","3","5","1","13","","","","","B03","","","1","","1","","","7","7","1","6","4","120.687569","24.073421","3"
"149","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","15","臺中市","梧棲區","0","0","0","6","","","40","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","50","50","1","12","4","120.548813","24.247867","3"
"150","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","15","臺中市","沙鹿區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","9","","","82","82","2","13","4","120.559167","24.239407","3"
"151","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","18","臺中市","大里區","0","0","0","7","","","30","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","49","49","1","13","4","120.705388","24.089548","3"
"152","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","26","臺中市","大里區","0","0","0","7","","","50","","","","","","","","","","","","","","14","","","","","B03","","","1","","2","","","49","49","1","6","4","120.681751","24.10318","3"
"153","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","26","臺中市","太平區","0","1","0","7","2","6","50","13","9","1","5","4","6","6","4","4","9","5","5","1","13","3","10","3","1","B03","7","9","1","8","2","1","","58","58","1","12","4","120.739808","24.131183","2"
"154","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","28","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B12","","","1","","2","","","84","84","1","6","4","120.687078","24.187276","3"
"155","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","30","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B12","","","1","","1","","","84","84","1","13","4","120.658655","24.146666","3"
"156","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","30","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B01","","","1","","2","","","40","40","1","6","4","120.699538","24.170281","3"
"157","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","30","臺中市","西屯區","0","0","0","6","","","50","","","","","","","","","","","","","","9","","","","","C03","","","1","","1","","","78","78","1","12","4","120.645088","24.181278","3"
"158","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","33","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","9","","","7","7","2","12","4","120.676789","24.163054","3"
"159","66000","387130000C","(04)23274275","(04)23288582","2026","2","1","14","35","臺中市","沙鹿區","0","0","0","7","","","50","","","","","","","","","","","","","","14","","","","","B03","","","1","","2","","","49","49","1","6","4","120.575968","24.220981","3"
