﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
3232,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,9,57,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F01,,,1,,1,,,58,58,1,13,4,120.649831,24.222592,3
3233,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,9,58,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,11,,,50,50,2,12,4,120.65761,24.225707,3
3234,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,9,59,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,22,22,1,13,4,120.55116,24.227697,3
3235,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,4,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.675459,24.142525,3
3236,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,5,臺中市,南區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B01,7,5,1,4,2,2,,11,11,1,12,4,120.659607,24.128754,2
3237,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,6,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.705214,24.211021,3
3238,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,8,臺中市,豐原區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,3,1,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,84,84,1,12,4,120.709163,24.251044,2
3239,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,11,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.682259,24.142957,3
3240,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,21,臺中市,太平區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,3,1,5,5,5,1,15,3,10,3,1,B12,7,9,1,8,2,2,,24,24,1,6,4,120.720723,24.104818,2
3241,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,22,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,12,12,1,13,4,120.680181,24.149407,2
3242,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,23,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B02,,,1,,9,,,8,8,2,13,4,120.703819,24.202506,3
3243,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,23,臺中市,龍井區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,8,4,5,1,19,2,9,5,4,C03,7,15,1,11,2,11,,59,59,1,6,4,120.523096,24.194925,2
3244,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,28,臺中市,大雅區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.649783,24.212054,3
3245,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,28,臺中市,大里區,0,1,0,7,2,6,30,4,2,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,8,,14,14,1,6,4,120.70579,24.099905,2
3246,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,30,臺中市,清水區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.556691,24.265666,3
3247,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,30,臺中市,豐原區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,5,2,5,1,17,2,9,1,1,C03,7,8,1,10,2,11,,35,35,1,6,4,120.725487,24.254614,2
3248,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,31,臺中市,北屯區,0,1,0,7,1,6,40,4,7,1,5,4,6,6,4,4,5,5,4,2,17,2,9,5,4,C03,7,6,2,19,2,14,,48,48,1,13,4,120.713464,24.16078,2
3249,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,33,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,3,3,5,2,13,2,7,2,1,C03,7,9,1,10,2,11,12,84,84,1,13,4,120.694259,24.16491,2
3250,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,33,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,93,93,1,12,4,120.646166,24.180822,3
3251,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,35,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,12,4,120.667532,24.141802,3
3252,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,37,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,C03,,,1,,2,,,84,84,1,6,4,120.689195,24.131142,3
3253,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,37,臺中市,沙鹿區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,2,9,1,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.580857,24.219149,2
3254,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,42,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,88,88,1,13,4,120.55679,24.212767,3
3255,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,45,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,87,87,1,12,4,120.686461,24.096544,3
3256,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,45,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,59,59,1,6,4,120.615344,24.24402,3
3257,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,48,臺中市,太平區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,2,8,2,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.710158,24.13484,2
3258,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,50,臺中市,南區,0,1,0,7,1,6,50,4,4,1,5,4,6,6,1,1,5,4,4,2,13,3,10,3,1,B03,7,15,1,8,2,1,,84,84,1,12,4,120.674457,24.128176,2
3259,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,50,臺中市,大甲區,0,0,0,7,,,15,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,85,85,1,6,4,120.657116,24.381094,3
3260,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,56,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,11,4,120.642905,24.169673,3
3261,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,57,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,3,,11,,,59,59,1,6,4,120.565777,24.232135,3
3262,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,10,58,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,8,8,1,12,4,120.703648,24.111195,3
3263,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,4,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B12,,,5,,2,,,20,20,1,13,4,120.695147,24.11098,3
3264,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,7,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,84,84,1,6,4,120.683289,24.244044,3
3265,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,8,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B11,,,1,,2,,,49,49,1,6,4,120.622461,24.108479,3
3266,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,13,臺中市,北區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,4,2,17,2,9,1,1,C03,7,1,1,10,1,14,,51,51,1,12,4,120.672106,24.169855,2
3267,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,14,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,17,,,,,B03,,,1,,9,,,85,85,1,12,4,120.626087,24.145931,3
3268,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,15,臺中市,沙鹿區,0,0,0,6,,,60,,,,,,,,,,,,,,13,,,,,A12,,,1,,2,,,84,84,1,12,4,120.563717,24.206363,3
3269,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,20,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,,,,,,,,,112,112,1,,,120.646897,24.129501,3
3270,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,21,臺中市,太平區,0,0,0,7,2,6,40,13,9,1,5,4,6,6,4,4,9,5,5,2,30,3,10,6,5,H03,8,20,7,21,10,17,,112,112,1,6,5,120.726198,24.119512,3
3271,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,21,臺中市,外埔區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,1,1,10,2,11,,51,51,1,12,4,120.639228,24.325333,2
3272,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,22,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,1,1,1,12,4,120.683406,24.170992,3
3273,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,24,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,8,8,1,6,4,120.700284,24.178744,4
3274,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,25,臺中市,大肚區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,12,2,9,2,1,C03,7,8,3,19,2,14,,40,40,1,6,4,120.544224,24.155576,2
3275,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,25,臺中市,清水區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,49,49,1,12,4,120.587522,24.303237,3
3276,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,26,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,9,,,45,45,2,13,4,120.567569,24.206372,3
3277,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,28,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,109,109,1,,,120.715509,24.142689,3
3278,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,28,臺中市,豐原區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,4,4,5,5,5,2,15,2,9,5,4,F03,7,9,7,21,2,14,,20,20,1,13,4,120.717153,24.248228,2
3279,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,29,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,84,84,1,13,4,120.673271,24.211841,3
3280,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,31,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,18,2,9,2,1,C03,7,9,1,10,2,12,,59,59,1,12,4,120.647115,24.158262,2
3281,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,34,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,14,14,1,12,4,120.649216,24.171255,2
3282,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,40,臺中市,太平區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,47,47,1,6,4,120.714118,24.149182,2
3283,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,45,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,78,78,1,13,4,120.690776,24.215767,3
3284,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,45,臺中市,潭子區,0,1,0,7,3,6,60,13,8,1,5,4,6,6,4,4,1,4,4,1,17,2,9,2,1,C03,7,9,1,10,2,12,,8,8,1,13,4,120.704258,24.202935,2
3285,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,47,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,E03,,,1,,2,,,8,8,1,11,4,120.520839,24.211872,3
3286,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,49,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.726176,24.176225,3
3287,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,49,臺中市,太平區,0,1,0,7,2,6,50,5,2,1,5,4,6,6,2,1,5,5,4,1,16,3,10,3,1,B03,7,5,1,8,2,6,,47,47,1,6,4,120.713356,24.14373,2
3288,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,50,臺中市,北屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,1,1,10,9,11,,85,85,1,12,2,120.707401,24.173489,2
3289,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,50,臺中市,龍井區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,18,2,9,1,1,C03,7,5,1,10,2,11,,59,59,1,6,4,120.523412,24.203934,2
3290,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,11,56,臺中市,太平區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,5,2,5,2,13,2,9,2,1,C03,7,9,1,10,1,11,,7,7,1,12,4,120.700483,24.14795,2
3291,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,0,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,A12,,,1,,9,,,49,49,1,12,4,120.729703,24.108745,3
3292,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,7,臺中市,石岡區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,A41,,,1,,2,,,39,39,1,12,4,120.777155,24.274242,3
3293,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,14,臺中市,外埔區,0,0,0,7,2,6,50,13,8,1,5,4,6,6,4,4,5,5,4,2,17,3,10,3,1,B03,7,9,1,8,2,5,,84,84,1,12,4,120.65211,24.33005,3
3294,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,16,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.629316,24.163574,3
3295,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,22,臺中市,南區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,2,1,C03,7,6,1,10,2,14,,48,48,1,13,4,120.676627,24.131752,2
3296,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,22,臺中市,龍井區,0,1,0,7,2,6,60,3,8,1,5,4,6,6,4,4,3,1,5,2,16,3,10,3,1,B03,7,7,1,8,1,2,,35,35,1,6,4,120.579873,24.190092,2
3297,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,25,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,7,7,1,13,4,120.687017,24.119305,3
3298,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,25,臺中市,龍井區,0,0,0,7,,,30,,,,,,,,,,,,,,25,,,,,A12,,,1,,1,,,29,29,1,6,4,120.576557,24.183357,3
3299,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,30,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,12,3,10,5,4,B03,7,5,1,8,2,6,,11,11,1,12,4,120.608497,24.157388,2
3300,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,31,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,42,42,1,12,4,120.701633,24.088892,3
3301,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,32,臺中市,龍井區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,1,1,C03,7,1,3,19,2,11,,51,51,1,6,4,120.530228,24.183974,2
3302,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,34,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,49,1,6,4,120.56273,24.242781,3
3303,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,35,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,13,4,120.646423,24.137475,3
3304,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,39,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,13,4,120.651275,24.150194,3
3305,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,39,臺中市,大里區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,3,4,5,2,12,3,10,3,1,B11,7,5,1,4,2,2,,8,8,1,6,4,120.690393,24.092775,2
3306,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,40,臺中市,外埔區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,10,3,10,1,1,C03,7,9,2,19,2,11,,41,41,1,12,4,120.642404,24.341973,2
3307,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,47,臺中市,大雅區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,12,4,120.674015,24.240454,3
3308,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,47,臺中市,南區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,1,1,1,5,5,2,11,3,10,3,1,B03,7,6,1,8,2,1,,23,23,1,6,4,120.66595,24.127065,2
3309,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,47,臺中市,北屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,5,4,B11,7,5,1,4,2,2,,47,47,1,13,4,120.720724,24.172608,2
3310,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,49,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.646541,24.132061,3
3311,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,50,臺中市,南區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,14,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,12,4,120.679399,24.12407,2
3312,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,55,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,50,50,1,6,4,120.622514,24.342635,3
3313,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,56,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B12,7,6,1,8,2,16,,48,48,1,6,4,120.679436,24.124224,2
3314,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,57,臺中市,東區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,5,4,5,2,13,3,10,3,1,B03,7,9,1,8,2,5,,7,7,1,12,4,120.692456,24.142745,2
3315,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,12,59,臺中市,大甲區,0,1,0,7,3,6,60,13,8,1,5,4,6,6,4,4,4,4,5,1,27,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,6,4,120.635741,24.389242,2
3316,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,1,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,65,65,1,13,4,120.670102,24.114024,3
3317,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,5,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,1,1,5,4,4,2,11,,,,,B03,,,1,,1,,,45,45,1,12,4,120.648056,24.144927,3
3318,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,15,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,6,6,1,12,4,120.655907,24.171941,3
3319,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,16,臺中市,烏日區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,12,3,10,5,4,B03,7,5,1,8,2,5,,11,11,1,13,4,120.624437,24.104136,2
3320,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,16,臺中市,梧棲區,0,0,0,6,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,13,4,120.525762,24.225046,3
3321,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,17,臺中市,沙鹿區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,1,1,10,5,5,1,18,2,8,1,1,C03,7,9,1,10,2,12,14,59,59,1,6,4,120.580309,24.200745,2
3322,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,21,臺中市,南區,0,1,0,7,3,6,50,3,9,1,5,4,6,6,4,4,1,5,5,2,12,2,9,2,1,C03,7,8,1,10,2,14,,40,40,1,6,4,120.658836,24.117891,2
3323,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,22,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,G03,,,1,,1,,,82,82,1,12,4,120.655906,24.145967,3
3324,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,25,臺中市,梧棲區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B12,7,1,1,8,2,8,,51,51,1,6,4,120.532375,24.255425,2
3325,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,48,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,4,3,5,2,16,3,10,3,1,B03,7,6,1,8,2,5,,20,20,1,13,4,120.729346,24.157828,2
3326,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,49,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,1,4,5,2,13,2,9,2,1,C03,7,9,1,10,2,12,,7,7,1,12,4,120.623602,24.173728,2
3327,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,50,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,59,59,1,12,4,120.69128,24.081578,3
3328,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,54,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.720464,24.162869,3
3329,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,55,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,5,,1,,,59,59,1,6,4,120.676798,24.177248,3
3330,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,13,57,臺中市,大肚區,0,0,0,7,2,9,0,18,24,2,5,4,6,6,4,4,10,5,5,2,25,3,10,3,1,B12,7,9,1,8,1,4,,8,8,1,6,4,120.582318,24.168073,3
3331,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,0,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,1,16,3,10,3,1,B02,7,5,1,8,2,2,,84,84,1,12,4,120.680556,24.17268,2
3332,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,2,臺中市,東區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,12,4,120.698645,24.143132,3
3333,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,2,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,41,41,1,13,4,120.571019,24.239341,4
3334,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,5,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,5,4,120.693401,24.090463,3
3335,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,11,臺中市,南區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,12,2,7,2,1,C03,7,9,1,10,2,15,,59,59,1,6,4,120.651585,24.11901,2
3336,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,12,臺中市,北區,0,0,0,7,2,6,40,13,21,4,5,4,6,,4,4,5,4,4,2,17,3,10,1,1,C03,7,3,1,10,2,11,,84,84,1,12,4,120.682412,24.165902,3
3337,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,15,臺中市,北屯區,0,1,0,7,1,6,80,13,9,1,5,4,6,6,4,4,1,3,5,2,13,3,10,5,4,B03,7,9,3,19,1,1,,7,7,1,13,4,120.692228,24.201152,2
3338,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,17,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.645597,24.22461,3
3339,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,18,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,8,8,1,13,4,120.649796,24.162755,3
3340,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,20,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,59,59,1,12,4,120.623363,24.150765,3
3341,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,26,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,49,1,13,4,120.729896,24.257782,3
3342,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,30,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,58,58,1,12,4,120.639069,24.168932,3
3343,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,32,臺中市,西屯區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,57,57,1,12,4,120.647823,24.167027,2
3344,66000,387130000C,(04)23274275,(04)23288582,2025,05,9,14,33,臺中市,潭子區,0,2,0,7,3,6,50,5,1,1,5,4,6,6,3,1,5,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,24,24,1,13,4,120.704292,24.21079,2
