﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
10012,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,10,臺中市,北屯區,0,3,0,7,2,6,80,13,9,1,5,4,6,6,4,4,1,4,5,2,12,3,10,3,1,B03,7,9,1,8,2,5,,59,59,1,6,4,120.719327,24.163031,2
10013,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,16,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,6,4,120.686022,24.178378,3
10014,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,20,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,4,4,2,16,3,10,2,1,C03,7,6,1,10,2,12,,11,11,1,12,4,120.643846,24.1488,2
10015,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,20,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,68,68,1,12,4,120.689805,24.114336,3
10016,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,21,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,12,4,120.672954,24.11506,3
10017,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,23,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,13,4,120.619262,24.189433,3
10018,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,25,臺中市,豐原區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,10,3,10,5,4,B03,7,9,1,8,2,8,,41,41,1,12,4,120.731506,24.271139,2
10019,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,26,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,7,7,1,12,4,120.720701,24.167887,3
10020,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,26,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,B02,,,1,,1,,,21,21,1,12,4,120.635997,24.164193,3
10021,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,30,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,41,41,1,6,4,120.559142,24.229358,3
10022,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,30,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,13,4,120.711077,24.239888,3
10023,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,35,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.71942,24.155162,3
10024,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,44,臺中市,外埔區,0,0,0,7,3,6,40,13,8,1,5,4,,6,4,4,4,4,4,1,17,3,10,3,1,B03,7,9,1,8,2,8,,8,8,1,6,4,120.637297,24.342536,4
10025,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,47,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,42,42,1,12,4,120.636528,24.170784,3
10026,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,48,臺中市,太平區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,4,5,2,17,2,9,2,1,C03,7,15,3,19,2,13,,65,65,1,12,4,120.705059,24.159478,2
10027,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,51,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.713199,24.164412,3
10028,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,54,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,1,,,59,59,1,13,4,120.638278,24.159295,3
10029,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,55,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.680232,24.140942,3
10030,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,55,臺中市,沙鹿區,0,1,0,7,3,6,40,13,8,1,5,4,6,6,4,4,1,4,4,2,17,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.567257,24.205651,2
10031,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,58,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,6,4,120.658427,24.094405,3
10032,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,0,臺中市,西區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,1,1,3,4,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.655131,24.15079,2
10033,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,0,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,57,57,1,6,4,120.563267,24.237392,3
10034,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,5,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,6,4,120.713181,24.180575,3
10035,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,5,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,7,7,1,13,4,120.553304,24.275302,3
10036,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,6,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,1,16,3,10,3,1,B03,7,6,1,8,2,8,,11,11,1,13,4,120.65397,24.148827,2
10037,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,7,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,20,20,1,12,4,120.568821,24.276413,4
10038,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,8,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,12,4,120.574835,24.267969,3
10039,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,10,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,6,4,120.559828,24.238001,3
10040,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,20,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.718384,24.172621,3
10041,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,23,臺中市,南區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,17,3,10,3,1,B03,7,7,1,8,2,6,,65,65,1,13,4,120.655297,24.129294,2
10042,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,24,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,40,40,1,12,4,120.670512,24.133737,3
10043,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,27,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,1,,,34,34,1,13,4,120.56424,24.292114,3
10044,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,37,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,12,4,120.649884,24.116218,3
10045,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,38,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.669615,24.128789,3
10046,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,38,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.561038,24.241723,3
10047,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,40,臺中市,太平區,0,2,0,7,2,6,40,13,8,1,5,4,6,6,1,1,1,4,1,1,13,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.717411,24.156568,2
10048,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,45,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F04,,,1,,2,,,56,56,1,12,4,120.793053,24.285636,3
10049,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,47,臺中市,東區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,12,2,9,2,1,C03,7,1,1,10,2,14,,51,51,1,13,4,120.698332,24.140228,2
10050,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,47,臺中市,霧峰區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,6,4,120.707276,24.071883,3
10051,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,50,臺中市,北區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,12,,12,12,1,13,4,120.672057,24.167455,2
10052,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,14,59,臺中市,豐原區,0,0,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,13,4,120.705782,24.254581,3
10053,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,0,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,40,40,1,12,4,120.642557,24.169882,3
10054,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,1,臺中市,太平區,0,0,0,7,2,6,30,13,9,1,5,4,6,6,4,4,5,5,5,2,11,3,10,3,1,B03,7,9,1,8,1,4,,8,8,1,6,4,120.718836,24.125531,3
10055,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,2,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.657551,24.141623,3
10056,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,6,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,11,,,49,49,1,12,4,120.601718,24.171781,3
10057,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,8,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,4,2,16,2,9,1,1,F03,7,6,7,21,2,12,,11,11,1,13,4,120.680396,24.099936,2
10058,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,9,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,7,7,1,5,4,120.576301,24.163497,4
10059,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,15,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.743905,24.185341,3
10060,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,15,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.615268,24.182938,3
10061,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,15,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,13,4,120.618724,24.115942,3
10062,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,20,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,40,40,1,12,4,120.659687,24.157317,3
10063,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,22,臺中市,豐原區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,13,3,10,1,1,C03,7,9,1,10,2,11,,7,7,1,10,4,120.723192,24.254652,2
10064,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,24,臺中市,北屯區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,1,1,10,5,5,2,13,3,10,5,4,C03,7,9,1,10,2,11,,84,84,1,12,4,120.672566,24.181009,2
10065,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,24,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,13,4,120.644251,24.194815,3
10066,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,28,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.646139,24.164941,3
10067,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,30,臺中市,東區,0,1,0,7,3,6,50,4,9,1,5,4,6,6,4,4,5,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,2,,39,39,1,6,4,120.698974,24.138773,2
10068,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,30,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,84,84,1,12,4,120.690546,24.176209,3
10069,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,30,臺中市,太平區,0,1,0,7,3,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,1,,14,14,1,12,4,120.724765,24.136414,2
10070,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,33,臺中市,北屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,84,84,1,6,4,120.720644,24.169952,2
10071,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,33,臺中市,西屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,4,2,18,2,9,5,4,C03,7,9,1,10,2,12,,59,59,1,12,4,120.625462,24.178581,2
10072,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,39,臺中市,烏日區,0,2,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,1,2,18,2,9,2,1,C03,7,9,1,10,2,11,,90,90,1,6,4,120.613655,24.10281,2
10073,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,40,臺中市,沙鹿區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,4,1,17,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.573493,24.231441,2
10074,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,41,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B02,,,1,,1,,,59,59,2,12,4,120.643896,24.131974,3
10075,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,41,臺中市,北屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,5,4,B03,7,5,1,8,2,5,,84,84,1,13,4,120.720937,24.171891,2
10076,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,46,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,14,14,1,12,4,120.835012,24.169754,3
10077,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,52,臺中市,大里區,0,1,0,7,3,6,50,5,2,1,5,4,6,6,3,1,5,4,5,1,3,3,10,5,4,C03,7,9,1,10,2,11,,10,10,1,13,4,120.680622,24.114956,2
10078,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,15,54,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,50,50,1,6,4,120.53182,24.261149,3
10079,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,0,臺中市,梧棲區,0,0,0,7,,,30,,,,,,,,,,,,,,15,,,,,B12,,,1,,1,,,20,20,1,6,4,120.545209,24.242222,3
10080,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,2,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,3,,2,,,11,11,1,6,4,120.691972,24.043142,3
10081,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,2,臺中市,太平區,0,1,0,7,3,6,30,11,9,1,5,4,6,6,4,4,5,5,5,1,18,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.808065,24.095749,2
10082,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,4,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.655911,24.158976,3
10083,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,5,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,42,42,1,12,4,120.643892,24.196792,3
10084,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,7,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,F01,,,7,,1,,,7,7,1,13,4,120.688475,24.17858,3
10085,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,7,臺中市,太平區,0,1,0,7,2,6,40,11,9,1,5,4,6,6,4,4,5,5,5,1,18,2,9,2,1,C03,7,9,2,19,2,14,,84,84,1,4,4,120.816539,24.090315,2
10086,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,15,臺中市,西屯區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,1,8,,12,12,1,13,4,120.652674,24.161454,2
10087,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,16,臺中市,南屯區,0,0,0,7,,,30,,,,,,,,,,,,,,15,,,,,B03,,,1,,1,,,24,24,1,12,4,120.640335,24.140912,3
10088,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,19,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B01,,,1,,1,,,59,59,1,6,4,120.619224,24.12017,3
10089,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,20,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,13,4,120.656637,24.201072,3
10090,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,21,臺中市,烏日區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.615162,24.118436,3
10091,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,24,臺中市,大里區,0,2,0,7,2,6,50,13,9,1,5,4,3,6,4,4,1,4,5,1,17,2,9,1,1,C03,7,9,3,19,2,11,,84,84,1,13,4,120.680021,24.108262,2
10092,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,28,臺中市,南區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C02,7,6,1,9,2,12,,11,11,1,12,4,120.671662,24.117336,2
10093,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,30,臺中市,北區,0,3,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,13,2,1,3,1,B03,7,12,1,8,2,1,,59,59,1,12,4,120.665171,24.154042,2
10094,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,30,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,4,120.710719,24.18224,3
10095,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,34,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,5,,11,11,1,12,4,120.657269,24.116791,2
10096,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,37,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,4,4,1,12,4,120.668396,24.14632,3
10097,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,39,臺中市,大雅區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,3,1,10,5,5,2,17,2,8,2,1,C03,7,9,1,10,2,11,,20,20,1,12,4,120.662709,24.221473,2
10098,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,45,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.690385,24.173468,3
10099,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,45,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,27,,,,,B03,,,1,,2,,,59,59,1,13,4,120.738521,24.255327,3
10100,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,46,臺中市,南屯區,0,1,0,7,3,6,50,4,9,1,5,4,6,6,2,1,1,4,5,2,23,2,3,3,4,B03,7,9,1,8,2,8,,59,59,1,6,4,120.640839,24.141282,2
10101,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,50,臺中市,大雅區,0,2,0,7,3,6,30,4,1,1,5,4,6,6,3,1,10,5,4,2,17,2,8,1,1,C03,7,9,1,10,2,11,,24,24,1,13,4,120.66724,24.239525,2
10102,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,50,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,23,2,3,3,1,B03,7,6,1,8,1,8,,48,48,1,12,4,120.686048,24.180193,2
10103,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,52,臺中市,豐原區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,5,5,4,1,15,2,8,1,1,C03,7,9,1,10,2,11,,12,12,1,13,4,120.717827,24.250519,2
10104,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,56,臺中市,北區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,10,5,5,2,13,2,9,5,4,C03,7,9,1,10,2,12,,84,84,1,12,4,120.676797,24.15187,2
10105,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,56,臺中市,大甲區,0,2,0,7,2,6,70,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,6,4,120.614971,24.33387,2
10106,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,16,58,臺中市,烏日區,0,1,0,7,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,1,17,3,10,3,1,B03,7,1,1,8,2,1,,51,51,1,6,4,120.63793,24.100705,2
10107,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,2,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,14,14,1,13,4,120.66547,24.152536,3
10108,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,8,臺中市,大雅區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,2,1,C03,7,15,1,10,2,16,,4,4,1,12,4,120.648436,24.218001,2
10109,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,8,臺中市,龍井區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.579866,24.192966,3
10110,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,9,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,12,,,,,A02,,,1,,2,,,8,8,1,12,4,120.641018,24.167806,3
10111,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,18,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,6,4,120.657297,24.122862,3
10112,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,19,臺中市,大里區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,16,3,10,5,4,B03,7,7,1,8,2,2,,40,40,1,13,4,120.67308,24.115048,2
10113,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,19,臺中市,龍井區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,49,49,1,6,4,120.548429,24.198607,3
10114,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,23,臺中市,北區,0,1,0,7,3,6,50,18,24,1,5,4,6,6,1,1,3,5,4,2,13,3,10,5,4,B03,7,9,1,8,1,1,,7,7,1,13,4,120.676172,24.150283,2
10115,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,26,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.718294,24.160012,3
10116,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,30,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.660706,24.160033,3
10117,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,30,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,39,39,1,12,4,120.576943,24.271436,3
10118,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,30,臺中市,東勢區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,18,2,9,1,4,C03,7,9,1,10,2,15,,84,84,1,12,4,120.867931,24.168709,2
10119,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,39,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.687858,24.13653,3
10120,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,45,臺中市,西區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,1,1,C03,7,9,1,10,2,11,,21,21,1,12,4,120.657395,24.142945,2
10121,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,45,臺中市,中區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,14,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,12,4,120.679556,24.145748,2
10122,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,45,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,7,7,1,13,4,120.655674,24.259584,3
10123,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,50,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,49,1,13,4,120.723752,24.24998,3
10124,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,52,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,B11,,,1,,1,,,49,49,1,13,4,120.614944,24.218105,3
10125,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,17,59,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,13,4,120.6643,24.151614,3
