﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
9573,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,2,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,2,,,45,45,1,6,4,120.693563,24.185452,3
9574,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,4,臺中市,北屯區,0,2,0,7,1,6,50,3,2,1,5,4,6,6,4,4,5,4,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.667103,24.178309,2
9575,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,8,臺中市,北區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,9,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.683859,24.148057,2
9576,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,8,臺中市,西屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,4,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,13,4,120.645304,24.176883,2
9577,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,10,臺中市,大里區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,17,2,7,3,1,B12,7,6,1,8,2,6,,11,11,1,12,4,120.729875,24.091497,2
9578,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,14,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,13,4,120.654631,24.157233,3
9579,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,15,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.69759,24.170037,3
9580,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,15,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,6,4,120.700737,24.165138,4
9581,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,19,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C04,,,1,,2,,,39,39,1,6,4,120.619677,24.34793,4
9582,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,32,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,13,4,120.697056,24.170555,3
9583,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,35,臺中市,大里區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,1,4,5,1,17,2,9,1,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.68876,24.119793,2
9584,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,37,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A12,,,1,,1,,,88,88,1,6,4,120.646685,24.129548,3
9585,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,39,臺中市,梧棲區,0,1,0,7,3,6,50,3,9,1,5,4,6,6,1,1,5,5,5,2,13,3,10,1,1,C03,7,9,1,10,2,12,,6,6,1,6,4,120.538858,24.24999,2
9586,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,40,臺中市,西屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,30,,,,,B03,,,1,,1,,,87,87,1,12,4,120.634948,24.179291,3
9587,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,49,臺中市,東區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,17,3,10,4,1,F01,7,6,7,21,2,11,,12,12,1,13,1,120.707041,24.131691,2
9588,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,55,臺中市,烏日區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,3,10,1,1,C03,7,9,1,10,2,14,,42,42,1,6,4,120.649252,24.055492,2
9589,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,13,59,臺中市,南區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,11,3,10,2,1,C03,7,11,1,10,2,11,,45,45,1,6,4,120.650486,24.113019,2
9590,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,1,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,12,4,120.689073,24.134029,3
9591,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,1,臺中市,西屯區,0,1,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,18,2,9,5,4,C03,7,14,1,10,2,16,,59,59,1,12,4,120.619655,24.16598,2
9592,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,2,臺中市,太平區,0,0,0,7,2,6,50,3,2,1,5,4,6,6,2,1,10,5,5,2,12,3,10,1,1,C03,7,9,1,10,2,14,,42,42,2,12,4,120.73262,24.134757,3
9593,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,5,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,13,4,120.645845,24.225776,3
9594,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,6,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,12,,,,,B03,,,1,,1,,,84,84,1,12,4,120.653564,24.138788,3
9595,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,7,臺中市,南屯區,0,0,0,7,,,60,,,,,,,,,,,,,,11,,,,,B03,,,1,,1,,,25,25,1,12,4,120.62267,24.140394,3
9596,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,10,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,1,,,51,51,1,13,4,120.692954,24.157211,3
9597,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,12,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.649739,24.162974,3
9598,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,15,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B12,,,1,,1,,,11,11,1,6,4,120.720953,24.169893,3
9599,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,21,臺中市,北區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,5,4,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,12,4,120.686345,24.152433,2
9600,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,21,臺中市,大里區,0,0,0,7,3,6,50,13,14,1,5,4,6,6,4,4,5,4,5,1,12,,,,,B03,,,1,,2,,,59,59,1,12,4,120.674892,24.105211,3
9601,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,22,臺中市,豐原區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,1,1,1,2,5,2,13,3,10,5,4,B03,7,9,1,8,2,1,,7,7,1,13,4,120.721134,24.251956,2
9602,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,25,臺中市,太平區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,3,10,3,1,B12,7,9,1,8,2,6,,8,8,1,13,4,120.716034,24.124562,2
9603,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,29,臺中市,龍井區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B02,,,1,,2,,,49,49,1,6,4,120.588116,24.180135,3
9604,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,30,臺中市,大里區,0,2,0,7,2,6,50,3,2,1,5,4,6,6,1,1,10,5,5,2,16,2,9,2,1,C03,7,1,1,10,2,11,,84,84,1,12,4,120.689811,24.112739,2
9605,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,34,臺中市,龍井區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,A11,,,1,,2,,,49,49,1,6,4,120.51981,24.209778,3
9606,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,36,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,13,4,120.724695,24.24524,3
9607,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,39,臺中市,烏日區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,15,15,1,6,4,120.629636,24.102532,2
9608,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,40,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,39,39,1,12,4,120.62237,24.140371,3
9609,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,45,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,56,56,1,6,4,120.686504,24.193219,3
9610,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,45,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,17,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,13,4,120.631977,24.183038,2
9611,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,47,臺中市,清水區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,12,4,120.566404,24.26802,3
9612,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,48,臺中市,西區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,2,8,1,1,C03,7,8,5,19,1,14,,40,40,1,6,4,120.660534,24.146801,2
9613,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,52,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,56,56,1,13,4,120.690129,24.225186,3
9614,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,52,臺中市,大里區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,17,2,8,1,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.68976,24.111581,2
9615,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,52,臺中市,大安區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,50,50,1,6,4,120.593648,24.370391,3
9616,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,57,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,2,,1,,,84,84,1,12,4,120.612808,24.138613,3
9617,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,14,59,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.573527,24.262795,3
9618,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,3,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.679681,24.142809,3
9619,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,7,臺中市,北屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,1,4,5,2,16,2,8,1,1,C03,7,5,1,10,2,14,,12,12,1,12,4,120.694058,24.164538,2
9620,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,9,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,84,84,1,12,4,120.674703,24.109903,3
9621,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,12,臺中市,北區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,4,4,5,4,5,2,15,2,9,5,4,C03,7,9,1,10,2,11,,15,15,1,13,4,120.677345,24.162789,2
9622,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,14,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.650297,24.163835,3
9623,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,20,臺中市,北屯區,0,0,0,7,,3,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.680816,24.200896,3
9624,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,20,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.633478,24.173718,3
9625,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,22,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,1,1,1,C03,7,9,1,10,1,11,,7,7,1,12,4,120.719077,24.175148,2
9626,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,23,臺中市,豐原區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,1,4,5,1,17,3,10,5,4,B03,7,1,1,3,2,5,,51,51,1,12,4,120.710391,24.236676,2
9627,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,23,臺中市,神岡區,0,2,0,7,1,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,12,2,9,1,1,C03,7,6,1,10,2,14,,85,85,1,12,4,120.690604,24.24715,2
9628,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,26,臺中市,南屯區,0,1,0,7,2,6,50,4,7,1,5,4,6,6,2,1,5,4,4,2,17,2,8,4,1,F01,7,1,7,21,2,14,,51,51,1,12,4,120.63627,24.140958,2
9629,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,29,臺中市,西區,0,3,0,7,2,6,50,3,1,1,5,4,6,6,4,4,9,4,5,2,13,2,9,1,1,C04,7,12,1,10,2,11,,7,7,1,12,4,120.658105,24.146581,2
9630,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,30,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,82,82,1,13,4,120.72543,24.166897,3
9631,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,30,臺中市,大里區,0,0,0,7,3,6,50,11,9,1,5,4,6,6,4,4,5,4,5,2,13,,,,,A41,,,1,,2,,,59,59,1,12,4,120.694026,24.098823,3
9632,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,35,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B11,,,1,,1,,,51,51,1,13,4,120.611695,24.107498,3
9633,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,37,臺中市,東勢區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,6,4,120.823167,24.261359,3
9634,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,39,臺中市,沙鹿區,0,3,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,5,1,10,2,12,,43,43,1,6,4,120.57952,24.224372,2
9635,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,41,臺中市,北區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,2,1,10,5,5,2,12,2,9,2,1,C03,7,6,1,10,2,14,,84,84,1,13,4,120.67687,24.169919,2
9636,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,46,臺中市,太平區,0,0,0,7,,3,40,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,12,4,120.714097,24.14843,3
9637,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,49,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C04,,,1,,2,,,84,84,1,13,4,120.693833,24.219235,3
9638,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,50,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.651553,24.13755,3
9639,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,50,臺中市,沙鹿區,0,0,0,7,2,6,60,3,7,1,5,4,6,6,1,1,4,3,1,2,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.579565,24.221673,3
9640,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,53,臺中市,東區,0,1,0,7,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B12,7,1,1,8,2,1,,51,51,1,12,4,120.703362,24.125501,2
9641,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,55,臺中市,太平區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,13,4,120.716771,24.145643,2
9642,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,15,56,臺中市,東區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,3,1,10,5,5,2,17,3,10,5,4,B03,7,9,1,8,2,1,,8,8,1,12,4,120.684398,24.123118,2
9643,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,0,臺中市,北屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,13,2,9,1,1,C03,7,8,1,10,2,13,,40,40,1,13,4,120.694071,24.166365,2
9644,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,1,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.648365,24.168318,3
9645,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,4,臺中市,潭子區,0,1,0,7,3,6,50,4,8,1,5,4,6,6,4,4,5,5,4,2,13,2,9,2,1,C03,7,6,5,19,9,11,,84,84,2,13,4,120.681289,24.207664,2
9646,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,4,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,13,4,120.64597,24.16441,3
9647,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,4,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,82,82,1,12,4,120.565248,24.240851,3
9648,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,11,臺中市,西區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,5,5,4,2,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.664494,24.136684,2
9649,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,15,臺中市,后里區,0,0,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B03,7,2,1,8,2,3,,84,84,1,12,4,120.728487,24.310383,3
9650,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,16,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,2,,,,,B03,,,1,,1,,,8,8,1,6,4,120.656131,24.136488,3
9651,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,18,臺中市,北屯區,0,1,0,7,2,3,40,10,17,1,5,4,6,6,4,4,1,5,5,1,13,3,10,3,1,B03,7,9,1,8,2,8,,84,84,1,6,4,120.720418,24.165371,2
9652,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,23,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.686075,24.095531,3
9653,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,24,臺中市,神岡區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,F03,,,1,,2,,,14,14,1,12,4,120.697709,24.270257,3
9654,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,25,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,2,9,5,4,C03,7,10,1,10,2,14,,40,40,1,12,4,120.673668,24.147719,2
9655,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,29,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,B03,,,1,,1,,,51,51,1,12,4,120.68839,24.132065,3
9656,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,30,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,6,2,,,8,8,1,13,4,120.620415,24.187017,3
9657,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,37,臺中市,南區,0,1,0,7,3,6,50,3,2,1,5,4,6,6,2,1,5,4,4,2,18,2,9,2,1,C03,7,9,1,9,2,16,,5,5,1,6,4,120.665919,24.127038,2
9658,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,37,臺中市,西屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,10,5,5,2,20,2,9,5,4,C03,7,9,1,10,2,11,,56,56,1,13,4,120.639518,24.188694,2
9659,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,41,臺中市,西區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,84,84,1,13,4,120.667166,24.132846,3
9660,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,46,臺中市,西屯區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,1,1,5,2,5,2,17,2,9,2,1,C03,7,8,1,10,2,14,,35,35,1,12,4,120.608758,24.155701,2
9661,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,47,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C01,,,1,,2,,,82,82,1,12,4,120.613702,24.236117,3
9662,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,48,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,12,4,120.6118,24.13842,3
9663,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,50,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.659359,24.157194,3
9664,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,50,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.720953,24.175383,3
9665,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,51,臺中市,沙鹿區,0,2,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,8,2,1,C03,7,6,3,19,2,11,,14,14,1,6,4,120.567756,24.252277,2
9666,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,52,臺中市,北區,0,0,0,7,2,6,50,4,2,1,5,4,6,6,1,1,2,4,5,2,16,3,10,3,1,B03,7,5,1,8,1,2,,11,11,1,12,4,120.665808,24.166814,4
9667,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,52,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,3,,2,,,84,84,1,12,4,120.700825,24.110508,3
9668,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,54,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B13,,,1,,1,,,84,84,1,6,4,120.668211,24.179195,3
9669,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,16,55,臺中市,霧峰區,0,2,0,7,2,6,40,13,9,1,5,4,6,6,4,4,10,5,4,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,4,4,120.661694,24.052741,2
9670,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,1,臺中市,西屯區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,1,1,1,2,1,2,17,3,10,3,1,B03,7,15,1,8,2,16,,25,25,1,12,4,120.611806,24.184404,2
9671,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,4,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,14,14,1,13,4,120.685093,24.162653,3
9672,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,5,臺中市,沙鹿區,0,1,0,7,1,6,60,13,7,1,5,4,6,6,4,4,1,3,1,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.571993,24.24359,2
9673,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,6,臺中市,南屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,12,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,12,4,120.636168,24.154323,2
9674,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,6,臺中市,西屯區,0,1,0,7,1,6,40,3,2,1,5,4,6,6,1,1,5,4,4,2,12,2,9,2,4,C03,7,5,1,10,2,11,,84,84,1,12,4,120.642613,24.187325,2
9675,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,8,臺中市,太平區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,2,1,10,4,5,2,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.718368,24.156662,3
9676,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,9,臺中市,大雅區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.635904,24.235355,3
9677,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,10,臺中市,太平區,0,1,0,7,1,6,40,11,9,1,5,4,6,6,4,4,5,5,5,1,18,2,9,2,1,C03,7,5,1,10,2,14,,6,6,1,12,4,120.779911,24.108239,2
9678,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,10,臺中市,沙鹿區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,11,11,1,12,4,120.565165,24.242965,2
9679,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,12,臺中市,東區,0,1,0,7,3,9,40,4,1,1,5,4,6,6,4,4,10,5,5,2,13,3,10,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.703283,24.142671,2
9680,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,12,臺中市,西屯區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,4,4,1,4,5,2,16,2,9,2,1,C03,7,5,1,10,2,14,,14,14,1,12,4,120.65019,24.1638,2
9681,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,15,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,6,4,120.648448,24.14676,3
9682,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,15,臺中市,西屯區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,12,12,1,5,4,120.644238,24.180008,2
9683,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,18,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,84,84,1,13,4,120.712589,24.149836,3
9684,66000,387130000C,(04)23274275,(04)23288582,2025,11,24,17,20,臺中市,南屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,12,2,9,1,1,C03,7,9,1,10,2,11,,8,8,1,12,4,120.649761,24.142327,2
