﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
6161,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,19,56,臺中市,東勢區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,13,4,120.837239,24.228327,3
6162,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,19,59,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,12,4,120.719205,24.174477,3
6163,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,0,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B02,,,1,,1,,,59,59,1,6,4,120.649863,24.148777,3
6164,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,5,臺中市,北屯區,0,3,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,5,4,C03,7,6,1,10,2,11,,11,11,1,13,4,120.706796,24.169598,2
6165,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,10,臺中市,北區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,13,4,120.673038,24.172056,2
6166,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,19,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,12,4,120.65737,24.139312,3
6167,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,19,臺中市,大里區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,11,3,10,3,1,B03,7,6,1,8,2,5,,11,11,1,6,4,120.69577,24.087915,2
6168,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,22,臺中市,北區,0,0,0,7,1,9,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,,,,,B03,,,1,,1,,,7,7,1,13,4,120.669999,24.166706,3
6169,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,22,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,47,47,1,12,4,120.683056,24.134395,3
6170,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,23,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,58,58,1,6,4,120.616367,24.116216,3
6171,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,28,臺中市,潭子區,0,3,0,6,3,6,50,4,1,1,5,4,6,6,1,1,5,4,4,2,15,2,9,2,1,C03,7,9,1,10,2,11,,21,21,1,13,4,120.706476,24.204627,2
6172,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,30,臺中市,沙鹿區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.580238,24.213031,2
6173,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,37,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,8,2,,,84,84,1,13,4,120.690514,24.092158,3
6174,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,20,51,臺中市,西屯區,0,0,0,7,2,6,50,13,6,5,5,4,6,6,4,4,1,4,5,2,17,,,,,B03,,,1,,1,,,45,45,1,12,4,120.603578,24.185676,3
6175,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,3,臺中市,東區,0,1,0,7,1,6,50,11,9,1,5,4,6,6,4,4,1,3,5,2,17,3,10,3,1,B03,7,9,1,8,2,2,,6,6,1,13,4,120.684369,24.123372,2
6176,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,6,臺中市,中區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,16,3,10,3,1,B03,7,7,1,8,2,8,,40,40,1,12,4,120.682002,24.140609,2
6177,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,11,臺中市,神岡區,0,2,0,7,1,6,50,3,2,1,5,4,6,6,4,4,9,5,5,1,16,2,8,1,4,C03,7,11,3,19,2,11,,20,20,1,12,4,120.681509,24.242266,2
6178,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,12,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.661912,24.146543,3
6179,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,12,臺中市,北屯區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,4,4,4,3,4,2,12,3,10,2,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.694061,24.164934,2
6180,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,14,臺中市,南區,0,1,0,6,1,6,50,4,1,1,5,4,6,6,1,1,9,4,4,2,17,2,8,1,1,C03,7,11,1,10,2,14,,45,45,1,13,4,120.673728,24.129151,2
6181,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,14,臺中市,沙鹿區,0,1,0,6,1,6,50,13,8,1,5,4,6,6,4,4,8,3,4,1,17,3,10,5,4,B03,7,9,1,8,2,1,,84,84,1,13,4,120.567144,24.250269,2
6182,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,22,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,84,84,1,13,4,120.641929,24.191958,3
6183,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,29,臺中市,南區,0,4,0,7,1,6,50,3,4,1,5,4,6,6,2,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,59,59,1,13,4,120.679394,24.122376,2
6184,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,32,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.63565,24.172121,3
6185,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,36,臺中市,南區,0,1,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,7,3,1,B03,7,15,1,8,2,5,,84,84,1,12,4,120.665715,24.124464,2
6186,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,37,臺中市,霧峰區,0,1,0,7,1,6,40,13,9,1,5,4,6,6,4,4,9,5,5,1,17,3,10,3,1,B03,7,11,1,8,2,2,,45,45,1,6,4,120.705318,24.072503,2
6187,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,45,臺中市,南屯區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,9,5,5,2,20,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.612596,24.131661,2
6188,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,46,臺中市,南區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,1,1,1,3,5,2,17,2,9,1,1,C03,7,9,1,10,2,16,,6,6,1,13,4,120.671909,24.119205,2
6189,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,47,臺中市,龍井區,0,1,0,7,1,6,60,13,7,1,5,4,6,6,2,1,1,4,4,1,12,2,9,3,1,B03,7,8,3,19,2,8,,35,35,1,6,4,120.573118,24.190164,2
6190,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,48,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,59,59,1,5,4,120.686508,24.14889,3
6191,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,58,臺中市,東區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,2,1,3,1,B03,7,9,1,8,2,5,,8,8,1,13,4,120.693028,24.146417,2
6192,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,21,58,臺中市,梧棲區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.539528,24.258263,3
6193,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,22,5,臺中市,南屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,9,4,4,2,12,3,10,3,1,B03,7,5,1,8,2,2,,14,14,1,12,4,120.623977,24.145183,2
6194,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,22,5,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.714077,24.132898,3
6195,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,22,18,臺中市,南區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,1,1,5,3,4,2,17,2,9,1,1,C03,7,9,1,10,2,12,,7,7,1,13,4,120.666515,24.114057,2
6196,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,22,18,臺中市,大里區,0,1,0,6,3,6,50,13,8,1,5,4,6,6,4,4,10,5,5,2,13,3,10,1,1,C03,7,12,1,10,2,16,,73,73,1,12,4,120.700498,24.117116,2
6197,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,22,28,臺中市,南屯區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,13,4,120.639306,24.137679,2
6198,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,22,38,臺中市,北區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B03,7,5,1,8,2,6,,11,11,1,12,4,120.677152,24.152207,2
6199,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,22,44,臺中市,霧峰區,0,2,0,7,1,6,50,13,7,1,5,4,6,6,4,4,5,5,4,1,13,2,9,5,4,C03,7,9,1,10,2,11,,59,59,1,12,4,120.698742,24.063909,2
6200,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,22,47,臺中市,北屯區,0,1,0,6,1,6,40,3,1,1,5,4,6,6,1,1,10,5,5,2,18,2,9,2,1,C03,7,9,1,9,2,12,,84,84,1,6,4,120.719123,24.161982,2
6201,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,22,53,臺中市,北區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,3,2,9,6,5,H01,8,18,7,21,10,17,,96,96,1,13,5,120.677573,24.15116,2
6202,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,23,4,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,18,,,,,C03,,,1,,2,,,59,59,1,13,4,120.664707,24.18617,3
6203,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,23,5,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,12,4,120.678157,24.149293,3
6204,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,23,11,臺中市,北區,0,3,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,13,84,84,1,12,4,120.686662,24.16309,2
6205,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,23,36,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,11,11,1,13,4,120.64227,24.177771,3
6206,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,23,43,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.714413,24.14946,3
6207,66000,387130000C,(04)23274275,(04)23288582,2025,02,16,23,45,臺中市,潭子區,0,0,0,6,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,13,4,120.703323,24.207069,3
6208,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,0,15,臺中市,西屯區,0,0,0,6,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,8,8,1,13,4,120.644064,24.177284,3
6209,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,0,18,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,40,40,1,13,4,120.615996,24.188768,3
6210,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,0,37,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,15,,,,,C03,,,1,,2,,,13,13,1,6,4,120.690496,24.101936,3
6211,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,1,5,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,1,,,51,51,1,12,4,120.676394,24.150804,4
6212,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,2,0,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,50,50,1,8,4,120.603761,24.243372,3
6213,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,9,臺中市,南區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,8,,48,48,1,12,4,120.66301,24.119524,2
6214,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,12,臺中市,東區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,3,2,5,6,5,H01,8,16,7,21,10,17,,95,95,1,12,5,120.704598,24.130944,2
6215,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,20,臺中市,豐原區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,28,,,,,,,,,,,,,118,118,1,,,120.723141,24.245572,2
6216,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,23,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,59,59,1,13,4,120.643447,24.079199,3
6217,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,25,臺中市,清水區,0,2,0,7,3,6,40,3,1,1,5,4,6,6,4,4,1,4,4,2,9,3,10,6,5,H04,8,20,7,21,10,17,,95,95,1,12,5,120.555483,24.263998,2
6218,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,26,臺中市,豐原區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,28,,,,,,,,,,,,,118,118,1,,,120.738168,24.234783,2
6219,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,35,臺中市,石岡區,0,1,0,7,2,6,40,13,14,4,5,4,6,6,4,4,1,4,4,1,17,2,9,1,4,C03,7,15,1,10,2,11,,84,84,1,12,4,120.778105,24.274237,2
6220,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,43,臺中市,北屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,7,2,1,C03,7,6,1,10,2,11,,14,14,1,12,4,120.666701,24.182433,2
6221,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,44,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.60148,24.258489,3
6222,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,49,臺中市,東區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,12,15,15,1,12,4,120.688169,24.141017,2
6223,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,49,臺中市,東區,0,0,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,25,3,10,3,1,B03,7,6,1,8,5,5,2,84,84,1,12,4,120.695488,24.147952,3
6224,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,6,51,臺中市,龍井區,0,2,0,7,2,6,30,4,2,1,5,4,6,6,4,4,10,5,5,1,15,2,9,1,1,C03,7,9,1,10,2,14,,12,12,1,12,4,120.531582,24.215012,2
6225,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,3,臺中市,豐原區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,4,4,2,17,2,9,1,1,C03,7,6,1,10,2,16,,48,48,1,12,4,120.71433,24.251726,2
6226,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,4,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,1,1,5,2,5,2,13,3,10,3,1,B03,7,9,1,8,4,5,,53,53,1,13,4,120.708077,24.170404,2
6227,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,10,臺中市,北屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.671268,24.173885,2
6228,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,12,臺中市,大甲區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.632765,24.345824,3
6229,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,13,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B02,7,6,1,8,2,8,,14,14,1,13,4,120.618345,24.177436,2
6230,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,15,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,C02,,,1,,1,,,8,8,1,6,4,120.650085,24.107659,4
6231,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,17,臺中市,太平區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,12,4,120.713583,24.144445,2
6232,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,18,臺中市,西屯區,0,2,0,7,1,6,35,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,6,1,10,2,13,,48,48,1,13,4,120.628495,24.173063,2
6233,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,18,臺中市,霧峰區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,5,4,5,1,18,2,9,1,1,C03,7,9,1,10,2,12,,4,4,1,13,4,120.707842,24.061224,2
6234,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,18,臺中市,大甲區,0,0,0,7,2,2,50,13,9,1,5,4,6,6,1,1,1,4,5,1,13,3,10,3,1,B11,7,9,1,8,1,1,,7,7,1,12,4,120.617678,24.341492,3
6235,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,19,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,3,10,5,4,B03,7,9,1,8,2,2,,8,8,1,12,4,120.73261,24.176936,2
6236,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,20,臺中市,南區,0,0,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,1,1,,84,84,1,12,4,120.666824,24.119158,3
6237,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,20,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,14,14,1,13,4,120.611696,24.139031,3
6238,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,20,臺中市,沙鹿區,0,2,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,10,2,9,2,1,C03,7,9,1,10,2,14,,41,41,1,6,4,120.569332,24.250938,2
6239,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,22,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,11,11,1,6,4,120.674889,24.109417,3
6240,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,23,臺中市,大甲區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,17,3,10,3,1,B12,7,4,1,8,2,2,,1,1,1,12,4,120.625627,24.348808,2
6241,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,24,臺中市,梧棲區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,4,5,1,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.537748,24.253902,2
6242,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,25,臺中市,大里區,0,2,0,7,3,6,50,4,2,1,5,4,6,6,2,1,5,4,5,2,13,,,,,,,9,,,,,,86,86,2,,,120.69495,24.111035,2
6243,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,26,臺中市,南區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,13,3,10,3,1,B03,7,6,1,8,2,5,,7,7,1,13,4,120.660426,24.121979,2
6244,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,26,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.6989,24.248666,3
6245,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,29,臺中市,霧峰區,0,1,0,7,2,6,40,11,14,1,5,4,6,6,4,4,1,5,4,1,26,2,9,1,1,C03,7,9,1,10,2,11,,55,55,1,13,4,120.661249,24.052169,2
6246,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,30,臺中市,龍井區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,51,51,1,12,4,120.5071,24.206951,3
6247,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,33,臺中市,北屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,11,5,8,2,8,,23,23,1,6,4,120.72458,24.171477,2
6248,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,35,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,6,4,120.658396,24.113342,3
6249,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,36,臺中市,西屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,9,5,5,2,16,2,7,2,1,C03,7,6,1,10,2,12,,48,48,1,12,4,120.603872,24.186067,2
6250,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,37,臺中市,西區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,3,10,3,1,B03,7,1,1,8,1,4,,51,51,1,6,4,120.672366,24.135644,2
6251,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,37,臺中市,西屯區,0,0,0,7,2,6,40,5,1,1,5,4,6,6,3,1,10,5,5,2,12,3,10,3,4,B03,7,8,1,8,1,8,,40,40,1,12,4,120.638218,24.187601,3
6252,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,38,臺中市,太平區,0,2,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,14,,21,21,1,12,4,120.723769,24.105621,2
6253,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,41,臺中市,龍井區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.534694,24.220328,3
6254,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,43,臺中市,大里區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,8,8,1,13,4,120.683558,24.110371,3
6255,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,44,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,11,11,1,13,4,120.702658,24.075981,3
6256,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,44,臺中市,太平區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.718713,24.135858,2
6257,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,45,臺中市,南屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,5,4,5,2,12,3,10,5,4,B03,7,6,1,4,2,8,,48,48,1,13,4,120.644606,24.139514,2
6258,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,46,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,10,,,,,B03,,,1,,2,,,84,84,1,12,4,120.698738,24.08077,3
6259,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,48,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,15,15,1,13,4,120.703122,24.135715,3
6260,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,48,臺中市,石岡區,0,1,0,7,2,6,30,5,1,1,5,4,6,6,4,4,10,5,5,1,17,3,10,5,4,B03,7,6,1,8,2,5,,15,15,1,12,4,120.792548,24.274277,2
6261,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,49,臺中市,北區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,5,2,15,3,10,3,1,B03,7,9,1,6,2,1,,20,20,1,12,4,120.669449,24.171635,2
6262,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,51,臺中市,潭子區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,5,,14,14,1,13,4,120.673782,24.207437,2
6263,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,52,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,1,B12,7,9,1,8,2,6,,85,85,1,12,4,120.704454,24.164862,2
6264,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,52,臺中市,太平區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,4,5,1,16,3,10,3,1,B03,7,11,1,8,2,8,,39,39,1,12,4,120.711053,24.151646,2
6265,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,54,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,11,,,,,C03,,,1,,11,,,8,8,1,12,4,120.731773,24.271713,3
6266,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,56,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,11,4,120.597872,24.155393,3
6267,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,7,59,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.697745,24.170349,3
6268,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,8,1,臺中市,大甲區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.627078,24.345377,4
6269,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,8,3,臺中市,南屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,6,4,120.624657,24.144824,3
6270,66000,387130000C,(04)23274275,(04)23288582,2025,02,17,8,3,臺中市,沙鹿區,0,1,0,7,2,6,40,4,2,1,5,4,6,6,1,1,5,4,4,2,16,2,9,1,1,C03,7,6,1,10,2,14,11,48,48,1,12,4,120.566698,24.202882,2
