﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
3575,66000,387130000C,(04)23274275,(04)23288582,2025,09,9,23,47,臺中市,西屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,7,5,4,C03,7,6,1,10,2,11,,11,11,1,12,4,120.646861,24.174894,2
3576,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,0,1,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.718301,24.15382,3
3577,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,0,2,臺中市,北區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,3,10,3,1,B03,7,9,1,8,1,1,,84,84,1,12,4,120.685426,24.147655,3
3578,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,0,3,臺中市,大里區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,3,1,5,4,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,24,24,1,12,4,120.670229,24.107139,2
3579,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,1,0,臺中市,龍井區,0,2,0,6,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,12,12,1,6,4,120.586356,24.180561,2
3580,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,2,28,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,21,21,1,12,4,120.671094,24.175055,3
3581,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,3,37,臺中市,東區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,1,1,10,2,12,,51,51,1,12,4,120.698243,24.144703,2
3582,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,3,45,臺中市,北區,0,0,0,7,1,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,12,3,10,3,1,B03,7,6,1,8,2,2,,84,84,1,12,4,120.685091,24.16028,3
3583,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,4,56,臺中市,大里區,0,2,0,7,1,6,50,4,19,1,5,4,6,6,1,1,5,5,5,2,3,2,1,6,5,H01,8,16,7,21,10,16,,96,96,1,12,5,120.704011,24.108412,2
3584,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,5,28,臺中市,北區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,3,5,1,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.684317,24.165454,2
3585,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,5,30,臺中市,清水區,0,0,0,7,2,6,50,4,1,1,5,4,6,6,3,1,8,4,4,2,15,,,,,B03,,,1,,1,,,24,24,1,12,4,120.570009,24.263334,3
3586,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,6,19,臺中市,東勢區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,4,4,8,5,5,2,12,3,10,3,1,B12,7,9,1,8,2,5,,84,84,1,12,4,120.831492,24.244939,2
3587,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,6,21,臺中市,外埔區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,4,4,4,4,4,1,2,2,8,6,5,H04,8,20,7,21,2,17,,109,109,1,12,5,120.636907,24.342878,2
3588,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,6,32,臺中市,大甲區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,14,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,12,4,120.625133,24.352564,2
3589,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,6,39,臺中市,西屯區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,1,1,5,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,6,,39,39,1,12,4,120.616304,24.171072,2
3590,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,6,52,臺中市,東勢區,0,2,0,7,2,6,40,11,9,1,5,4,6,6,4,4,10,5,5,2,11,2,9,3,1,B03,7,5,1,8,2,1,,84,84,1,12,4,120.786907,24.311451,2
3591,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,6,54,臺中市,梧棲區,0,1,0,7,3,6,50,13,14,1,5,4,6,6,4,4,1,4,5,1,13,2,9,4,3,F01,7,9,7,21,9,11,,59,59,1,3,4,120.546185,24.250627,2
3592,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,6,55,臺中市,沙鹿區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,3,10,3,1,B03,7,1,1,7,2,1,,51,51,1,6,4,120.572594,24.230699,2
3593,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,6,56,臺中市,豐原區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,1,2,5,1,16,2,9,2,1,C04,7,6,3,19,2,12,,85,85,1,12,4,120.719132,24.243329,2
3594,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,3,臺中市,豐原區,0,2,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,6,1,10,2,11,,85,85,1,12,4,120.71366,24.247285,2
3595,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,5,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,49,49,1,6,4,120.55779,24.234788,3
3596,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,16,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,12,4,120.71739,24.146249,3
3597,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,17,臺中市,南區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.669266,24.128623,2
3598,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,17,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,5,5,1,12,3,10,3,1,B03,7,9,1,8,2,5,,7,7,1,6,4,120.68779,24.094391,2
3599,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,19,臺中市,太平區,0,2,0,7,3,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,6,1,F01,7,6,7,21,2,14,,14,14,1,12,4,120.727569,24.14834,2
3600,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,20,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,13,4,120.625999,24.230127,3
3601,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,20,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,48,48,1,12,4,120.699973,24.139,3
3602,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,20,臺中市,北屯區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,12,2,9,2,1,C03,7,8,1,10,2,14,,40,40,1,12,4,120.69412,24.165838,2
3603,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,20,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,87,87,1,6,4,120.562243,24.217167,3
3604,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,21,臺中市,南屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,12,3,10,3,1,B03,7,5,1,8,2,3,,87,87,1,12,4,120.601929,24.142895,2
3605,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,21,臺中市,豐原區,0,0,0,7,,,60,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,12,4,120.720754,24.264206,3
3606,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,22,臺中市,龍井區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,8,5,4,C03,7,9,1,10,2,11,,12,12,1,12,4,120.587779,24.180469,2
3607,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,24,臺中市,豐原區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,1,4,5,1,16,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.726533,24.247944,2
3608,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,25,臺中市,大里區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.682726,24.083506,3
3609,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,26,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,13,13,1,13,4,120.661037,24.167649,3
3610,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,26,臺中市,烏日區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,12,,14,14,1,6,4,120.626139,24.109385,2
3611,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,28,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.72901,24.256935,3
3612,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,30,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,10,2,,,84,84,1,13,4,120.708626,24.086744,3
3613,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,30,臺中市,新社區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,1,3,19,2,12,,51,51,1,12,4,120.808603,24.247724,2
3614,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,31,臺中市,西屯區,0,3,0,7,1,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,6,1,10,1,11,,48,48,1,12,4,120.658635,24.167615,2
3615,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,32,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,3,3,10,3,1,B03,7,6,1,8,2,1,,10,10,1,12,4,120.721105,24.174133,2
3616,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,32,臺中市,西屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,20,20,1,12,4,120.634948,24.179291,3
3617,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,33,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,A41,,,1,,2,,,49,49,1,6,4,120.654526,24.123705,3
3618,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,33,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,8,8,1,6,4,120.69346,24.197381,3
3619,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,34,臺中市,東區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,7,1,1,C03,7,9,1,10,2,13,,12,12,1,12,4,120.683801,24.13403,2
3620,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,37,臺中市,北屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,2,1,1,4,5,2,17,2,9,2,1,C03,7,6,5,19,2,14,,36,36,1,12,4,120.668301,24.201304,2
3621,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,37,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,6,4,120.665037,24.06015,3
3622,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,38,臺中市,南屯區,0,1,0,7,2,3,80,13,7,1,5,4,6,6,4,4,1,4,5,2,13,3,10,3,1,B03,7,9,1,8,1,1,,7,7,1,13,4,120.619795,24.11966,2
3623,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,39,臺中市,西區,0,1,0,7,2,6,50,3,9,1,5,4,6,6,1,1,5,2,5,2,12,3,10,1,1,C03,7,9,1,10,1,13,,8,8,1,13,4,120.674373,24.137219,2
3624,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,39,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,3,,2,,,8,8,1,6,4,120.678563,24.201787,3
3625,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,40,臺中市,西區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,2,9,1,1,C03,7,15,3,19,2,12,,42,42,1,6,4,120.667115,24.132177,2
3626,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,42,臺中市,北區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,5,4,5,2,17,2,9,1,1,C03,7,6,1,10,2,12,,36,36,1,12,4,120.681971,24.154251,2
3627,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,43,臺中市,大里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,14,14,1,6,4,120.714617,24.096784,2
3628,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,44,臺中市,大雅區,0,1,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B12,7,2,1,8,2,6,,49,49,1,12,4,120.642809,24.207801,2
3629,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,44,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,9,,,49,49,1,12,4,120.675838,24.185895,3
3630,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,45,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,7,7,1,6,4,120.692794,24.162343,3
3631,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,45,臺中市,大甲區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,6,4,120.66025,24.401551,2
3632,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,47,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,12,12,1,12,4,120.661998,24.126625,3
3633,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,48,臺中市,潭子區,0,1,0,7,3,6,50,3,2,1,5,4,6,6,1,1,5,5,5,1,17,3,10,2,1,C03,7,2,1,10,2,16,,85,85,1,13,4,120.674353,24.204141,2
3634,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,48,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,84,84,1,12,4,120.71696,24.100898,3
3635,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,48,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.752088,24.271642,3
3636,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,49,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,8,8,1,13,4,120.683468,24.134922,3
3637,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,49,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,5,2,15,2,3,3,1,B03,7,9,1,8,2,2,,15,15,1,12,4,120.638833,24.183909,2
3638,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,49,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,40,40,1,12,4,120.722191,24.276422,3
3639,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,50,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,8,8,1,12,4,120.599696,24.150888,4
3640,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,50,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,1,11,,12,12,1,12,4,120.711142,24.173984,2
3641,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,51,臺中市,南區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,6,1,10,2,11,,13,13,1,6,4,120.656599,24.126692,2
3642,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,51,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,6,4,120.573308,24.229453,3
3643,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,52,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,49,49,1,12,4,120.591776,24.177334,3
3644,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,54,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,4,5,2,16,2,9,2,1,C03,7,9,1,10,2,12,,21,21,1,12,4,120.621921,24.186405,2
3645,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,54,臺中市,太平區,0,3,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,2,9,1,1,C03,7,1,1,10,2,13,,51,51,1,12,4,120.724904,24.155833,2
3646,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,55,臺中市,北區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,3,10,5,1,C03,7,9,1,10,2,15,,84,84,1,13,4,120.678684,24.153384,2
3647,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,56,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.664562,24.226279,3
3648,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,56,臺中市,北區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,8,,12,12,1,13,4,120.698465,24.156603,2
3649,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,56,臺中市,南區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,4,2,13,3,10,2,1,C03,7,9,1,10,2,14,,59,59,1,13,4,120.656055,24.115519,2
3650,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,7,59,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,11,11,1,12,4,120.687273,24.180156,3
3651,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,0,臺中市,梧棲區,0,0,0,7,,,70,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.525153,24.254153,3
3652,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,1,臺中市,南區,0,1,0,7,2,6,40,4,2,1,5,4,6,6,2,1,5,5,4,2,17,2,9,1,1,F03,7,9,7,21,2,12,,59,59,1,12,4,120.680844,24.126352,2
3653,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,2,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,12,4,120.645416,24.134878,3
3654,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,2,臺中市,西屯區,0,2,0,7,2,6,40,3,1,1,5,4,6,6,3,1,10,5,5,2,15,2,9,5,1,C03,7,9,1,10,2,14,,20,20,1,12,4,120.654568,24.188337,2
3655,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,3,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,78,78,1,13,4,120.669038,24.177462,3
3656,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,7,臺中市,潭子區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,11,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,13,4,120.718427,24.200719,2
3657,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,7,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,12,4,120.721993,24.124552,3
3658,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,8,臺中市,東區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,14,,48,48,1,12,4,120.698155,24.144736,2
3659,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,9,臺中市,大雅區,0,1,0,7,1,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,2,1,C03,7,6,3,19,2,14,,39,39,1,12,4,120.667545,24.215648,2
3660,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,12,臺中市,北屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,9,5,4,2,17,2,9,2,1,C03,7,9,5,10,5,11,,59,59,1,12,4,120.676097,24.200564,2
3661,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,15,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,6,,47,47,1,12,4,120.651824,24.185361,2
3662,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,15,臺中市,太平區,0,2,0,7,3,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,12,2,9,1,1,C03,7,15,1,10,2,11,,84,84,1,12,4,120.71267,24.14987,2
3663,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,16,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.694457,24.147985,3
3664,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,16,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,A12,,,1,,2,,,8,8,1,6,4,120.699075,24.123543,3
3665,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,18,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,84,84,1,13,4,120.676906,24.151311,3
3666,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,19,臺中市,北區,0,1,0,7,2,6,50,3,9,1,5,4,6,6,1,1,1,4,5,2,13,2,9,1,1,C03,7,9,3,19,2,11,,7,7,1,12,4,120.681127,24.163295,2
3667,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,20,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,3,,2,,,42,42,1,13,4,120.682414,24.166599,3
3668,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,20,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,12,4,120.624804,24.185127,3
3669,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,22,臺中市,潭子區,0,1,0,7,3,6,30,4,2,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,1,1,10,2,14,,51,51,1,13,4,120.689826,24.225029,2
3670,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,23,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,11,,,,,C03,,,1,,1,,,41,41,1,12,4,120.731444,24.270943,3
3671,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,24,臺中市,神岡區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,13,2,9,1,1,C03,7,9,1,8,2,11,,7,7,1,12,4,120.655205,24.279661,2
3672,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,25,臺中市,南屯區,0,0,0,7,3,6,30,13,9,1,5,4,6,6,3,1,10,5,5,2,12,,,,,B03,,,1,,2,,,84,84,1,12,4,120.64024,24.140845,3
3673,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,29,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,8,1,,,40,40,1,13,4,120.669801,24.150724,3
3674,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,33,臺中市,大肚區,0,1,0,7,2,6,30,5,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,14,14,1,6,4,120.547793,24.133339,2
3675,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,35,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,6,4,120.70168,24.170151,3
3676,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,40,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,12,4,120.677,24.131521,3
3677,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,40,臺中市,烏日區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,1,1,C03,7,6,1,10,2,14,,12,12,1,6,4,120.638023,24.111749,2
3678,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,43,臺中市,南屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,4,5,2,16,2,9,2,1,C03,7,6,1,10,2,14,,11,11,1,12,4,120.651283,24.146786,2
3679,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,46,臺中市,大里區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,5,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,2,,15,15,1,13,4,120.686164,24.114968,2
3680,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,50,臺中市,南區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,30,2,9,1,1,C03,7,1,1,10,1,11,,51,51,1,12,4,120.674385,24.129599,2
3681,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,50,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.704581,24.164878,4
3682,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,51,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,8,8,1,12,4,120.634867,24.153201,3
3683,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,54,臺中市,北屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,10,5,5,2,16,3,10,2,1,C03,7,6,1,10,2,12,,14,14,1,6,4,120.676201,24.173902,2
3684,66000,387130000C,(04)23274275,(04)23288582,2025,09,10,8,54,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.645951,24.181911,3
