﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
1807,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,22,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,5,4,120.725598,24.146776,3
1808,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,22,臺中市,沙鹿區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,12,,82,82,1,12,4,120.558699,24.233499,2
1809,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,22,臺中市,大甲區,0,1,0,7,1,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,2,1,C03,7,6,1,10,2,12,,11,11,1,6,4,120.621997,24.344222,2
1810,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,23,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,11,11,1,12,4,120.636021,24.164157,3
1811,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,23,臺中市,西屯區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,16,2,7,2,4,C03,7,15,1,10,2,12,,4,4,1,13,4,120.613143,24.171334,2
1812,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,25,臺中市,霧峰區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,8,2,1,C03,7,6,1,10,2,12,,48,48,1,12,4,120.693265,24.058765,2
1813,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,27,臺中市,南區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,12,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.657183,24.134215,2
1814,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,28,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B13,,,1,,1,,,8,8,1,6,4,120.622845,24.145037,4
1815,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,28,臺中市,霧峰區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,1,1,5,5,5,1,16,3,10,5,4,B03,7,6,1,8,2,1,,39,39,1,12,4,120.700981,24.066758,2
1816,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,30,臺中市,潭子區,0,1,0,6,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,9,2,9,2,1,C03,7,11,1,10,2,14,,4,4,1,13,4,120.70064,24.216653,2
1817,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,30,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,84,84,1,13,4,120.680434,24.145494,3
1818,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,30,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.617802,24.18137,3
1819,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,32,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.631506,24.211583,3
1820,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,37,臺中市,太平區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,18,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.721861,24.145,2
1821,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,38,臺中市,東區,0,2,0,7,1,6,40,13,14,1,5,4,6,6,4,4,5,5,4,2,8,3,10,3,1,B03,7,11,1,8,1,8,,84,84,1,13,4,120.690998,24.12957,2
1822,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,39,臺中市,后里區,0,0,0,7,1,6,40,13,14,1,5,4,6,6,4,4,9,5,5,1,17,3,10,3,1,B03,7,7,1,8,2,5,,50,50,1,12,4,120.716924,24.306945,3
1823,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,40,臺中市,西屯區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,4,4,8,5,4,1,14,3,10,3,4,B03,7,2,1,8,2,3,,59,59,1,12,4,120.588058,24.168972,2
1824,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,42,臺中市,大里區,0,1,0,7,1,6,50,3,2,1,5,4,6,6,4,4,9,4,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,12,4,120.698047,24.108986,2
1825,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,42,臺中市,東勢區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,3,1,10,5,5,2,12,2,9,1,1,F03,7,6,7,21,2,14,,65,65,1,12,4,120.83397,24.249692,2
1826,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,45,臺中市,大里區,0,2,0,7,1,6,50,13,8,1,5,4,6,6,4,4,5,5,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,12,2,120.696271,24.0957,2
1827,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,46,臺中市,西屯區,0,1,0,7,1,6,50,5,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,8,,13,13,1,13,4,120.584712,24.17321,2
1828,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,49,臺中市,北屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,12,2,9,1,1,C03,7,9,1,10,2,14,,85,85,1,13,4,120.699979,24.178162,2
1829,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,50,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,20,20,1,13,4,120.720391,24.240614,3
1830,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,51,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,78,78,1,12,4,120.650175,24.227044,3
1831,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,51,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,12,,,,,A05,,,1,,2,,,8,8,1,12,4,120.639438,24.168984,3
1832,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,51,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.529408,24.223123,3
1833,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,54,臺中市,西屯區,0,3,0,7,1,6,50,4,2,1,5,4,6,6,1,1,3,4,5,2,12,3,10,1,1,C03,7,15,1,10,2,12,,8,8,1,12,4,120.615468,24.189164,2
1834,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,55,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A12,,,1,,1,,,35,35,1,13,4,120.674995,24.149043,3
1835,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,55,臺中市,西屯區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,4,5,4,1,12,2,8,2,4,C03,7,8,1,10,2,14,,39,39,1,12,4,120.665531,24.170947,2
1836,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,56,臺中市,烏日區,0,2,0,7,1,6,40,4,1,1,5,4,6,6,4,4,10,5,5,2,16,2,8,1,1,C03,7,6,1,10,2,14,,12,12,1,6,4,120.635026,24.110431,2
1837,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,17,59,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,C03,,,1,,2,,,84,84,1,13,4,120.649105,24.155657,3
1838,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,0,臺中市,西屯區,0,0,0,7,,3,,,,,,,,,,,,,,,13,,,,,,,,,,,,,119,119,1,,,120.634948,24.179291,3
1839,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,2,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,84,84,1,12,4,120.674248,24.135482,3
1840,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,3,臺中市,西區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,C03,,,1,10,1,,,85,85,1,13,4,120.66966,24.152121,3
1841,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,5,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,84,84,1,12,4,120.640158,24.1471,3
1842,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,6,臺中市,西屯區,0,1,0,7,1,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,5,4,C03,7,6,1,10,1,14,,84,84,1,12,4,120.62851,24.172874,2
1843,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,10,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.645204,24.225999,3
1844,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,11,臺中市,石岡區,0,1,0,7,1,6,70,18,24,1,5,4,6,6,1,1,10,5,5,1,16,3,10,5,4,B03,7,9,1,8,2,5,,21,21,1,12,4,120.763954,24.277171,2
1845,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,13,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,3,,2,,,7,7,1,5,4,120.694204,24.098335,3
1846,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,16,臺中市,清水區,0,1,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,20,20,1,12,2,120.538643,24.282619,2
1847,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,17,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,11,,,50,50,2,12,4,120.571571,24.274646,3
1848,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,17,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,11,11,1,12,4,120.571912,24.261138,3
1849,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,18,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,119,119,1,,,120.625462,24.178581,3
1850,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,18,臺中市,霧峰區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.672196,24.076642,3
1851,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,18,臺中市,龍井區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,1,1,5,5,4,1,16,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,12,4,120.545273,24.181234,2
1852,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,18,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,12,4,120.560722,24.241678,3
1853,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,19,臺中市,潭子區,0,2,0,6,1,6,50,4,1,1,5,4,6,6,4,4,9,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,13,4,120.702737,24.226718,2
1854,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,20,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,12,4,120.685027,24.150939,3
1855,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,25,臺中市,南屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,1,1,3,4,5,2,12,2,9,1,1,C03,7,9,1,10,2,12,,7,7,1,12,4,120.606965,24.147888,2
1856,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,25,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.690731,24.077754,3
1857,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,31,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,20,20,1,6,4,120.701448,24.138902,3
1858,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,33,臺中市,南屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.619768,24.120846,3
1859,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,34,臺中市,太平區,0,0,0,7,,3,80,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.717397,24.156469,3
1860,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,40,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,59,59,1,12,4,120.647894,24.174161,3
1861,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,41,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,20,20,1,12,4,120.6698,24.147854,3
1862,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,42,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,12,4,120.661699,24.150845,3
1863,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,43,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,73,73,1,13,4,120.658065,24.156358,4
1864,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,44,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.665956,24.104651,3
1865,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,46,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,13,4,120.609584,24.139164,3
1866,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,50,臺中市,霧峰區,0,3,0,7,1,6,40,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,6,1,10,2,11,,14,14,1,12,4,120.68628,24.049837,2
1867,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,18,56,臺中市,太平區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,2,1,F02,7,6,7,21,2,14,,48,48,1,3,4,120.719105,24.154984,2
1868,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,5,臺中市,西屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,12,3,10,1,1,C03,7,9,1,10,2,12,,85,85,1,12,2,120.666662,24.172543,2
1869,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,5,臺中市,大里區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,5,4,4,1,17,2,9,1,1,C03,7,9,1,10,2,12,,84,84,1,6,4,120.67695,24.106421,2
1870,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,7,臺中市,大里區,0,0,0,7,,3,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.690704,24.098029,3
1871,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,13,臺中市,南屯區,0,1,0,7,1,6,50,4,5,1,5,4,6,6,1,1,1,4,1,2,21,2,1,3,1,B03,7,9,1,8,2,1,,59,59,1,12,4,120.615122,24.148013,2
1872,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,20,臺中市,南屯區,0,1,0,7,1,6,50,3,2,1,5,4,6,6,4,4,1,4,5,2,16,3,10,3,1,B03,7,5,1,8,2,8,,12,12,1,12,4,120.646532,24.149888,2
1873,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,21,臺中市,東區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,6,4,120.701529,24.138098,2
1874,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,22,臺中市,沙鹿區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,17,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,13,4,120.566909,24.229288,2
1875,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,26,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,C03,7,6,1,10,2,11,,4,4,1,12,4,120.616356,24.185803,2
1876,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,26,臺中市,西屯區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,4,4,10,5,5,2,16,2,8,2,4,C03,7,6,1,10,2,11,,13,13,1,13,4,120.660477,24.17313,2
1877,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,28,臺中市,西屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,12,3,10,3,1,B03,7,9,1,8,2,4,,8,8,1,13,4,120.638277,24.175252,2
1878,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,29,臺中市,南屯區,0,2,0,7,1,6,0,13,21,4,5,4,6,6,4,4,10,5,5,2,9,2,8,6,4,F01,7,9,7,21,2,11,,59,59,1,6,4,120.646701,24.136886,2
1879,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,30,臺中市,東區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,2,7,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.69293,24.134854,2
1880,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,40,臺中市,沙鹿區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,8,4,5,2,12,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.576508,24.213856,2
1881,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,42,臺中市,大里區,0,1,0,7,1,6,50,3,19,1,5,4,6,6,2,1,5,5,5,1,3,3,10,3,1,B03,7,9,5,19,2,1,,21,21,1,6,4,120.689981,24.108419,2
1882,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,50,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.637731,24.17127,3
1883,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,51,臺中市,南區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,2,1,5,2,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.683972,24.132239,2
1884,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,19,51,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,43,43,1,6,4,120.537641,24.245521,3
1885,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,20,2,臺中市,大里區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.687439,24.085633,3
1886,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,20,7,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,4,4,1,12,4,120.607016,24.136863,4
1887,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,20,14,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,12,4,120.589338,24.18069,4
1888,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,20,31,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,4,4,2,17,3,10,5,4,B03,7,14,1,8,2,4,,76,76,1,13,4,120.65733,24.137949,2
1889,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,20,35,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,49,49,2,12,4,120.733471,24.153835,3
1890,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,20,37,臺中市,南屯區,0,0,0,7,1,6,50,4,1,1,5,4,6,6,4,4,5,5,5,2,15,,,,,B03,,,1,,2,,,20,20,1,12,4,120.612911,24.143001,3
1891,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,20,38,臺中市,沙鹿區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,3,10,3,1,B03,7,11,1,8,2,1,,45,45,1,12,4,120.579538,24.21794,2
1892,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,20,47,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,84,84,1,13,4,120.699543,24.154174,3
1893,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,20,47,臺中市,豐原區,0,0,0,7,,,40,,,,,,,,,,,,,,18,,,,,C03,,,1,,2,,,84,84,1,12,4,120.724595,24.232584,4
1894,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,0,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.644677,24.139978,3
1895,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,1,臺中市,西屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,4,5,5,1,12,3,10,5,4,B03,7,13,1,8,2,4,,76,76,1,12,4,120.654497,24.165997,2
1896,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,4,臺中市,北屯區,0,1,0,7,1,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,5,1,8,2,5,,20,20,1,6,4,120.725541,24.161772,2
1897,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,5,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,3,,2,,,84,84,1,13,4,120.683474,24.134669,3
1898,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,9,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,12,12,1,6,4,120.532978,24.252129,3
1899,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,10,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,40,40,1,6,4,120.690534,24.170308,3
1900,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,11,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,49,49,1,6,4,120.654361,24.113378,3
1901,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,13,臺中市,大甲區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,16,3,10,2,1,C03,7,6,1,10,2,11,,14,14,1,6,4,120.645485,24.403216,2
1902,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,15,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.692686,24.161684,3
1903,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,16,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.692046,24.04527,3
1904,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,24,臺中市,西屯區,0,2,0,7,1,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,17,2,8,5,4,C04,7,1,1,11,2,14,,51,51,1,12,4,120.624003,24.194287,2
1905,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,27,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.602039,24.182571,3
1906,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,32,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,84,84,1,10,4,120.735522,24.300852,3
1907,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,34,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C04,,,1,,1,,,7,7,1,12,4,120.666801,24.130478,3
1908,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,21,52,臺中市,北屯區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,3,2,9,6,5,H01,8,16,7,21,10,17,,95,95,1,6,5,120.720998,24.17578,2
1909,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,22,10,臺中市,沙鹿區,0,1,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,18,2,8,1,1,C03,7,9,1,10,2,14,,6,6,1,12,4,120.590737,24.25241,2
1910,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,22,14,臺中市,大雅區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,18,2,9,2,1,C03,7,9,1,10,2,12,,85,85,1,12,4,120.65215,24.225367,2
1911,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,22,15,臺中市,北屯區,0,0,0,7,,3,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,59,59,1,12,4,120.720719,24.171258,3
1912,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,22,15,臺中市,北屯區,0,2,0,7,3,6,50,13,7,1,5,4,6,6,4,4,9,5,4,2,3,2,9,2,1,C01,7,9,1,9,2,11,,84,84,1,6,4,120.691098,24.170491,2
1913,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,22,19,臺中市,梧棲區,0,1,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,F03,7,9,7,21,2,11,,84,84,1,6,4,120.523038,24.240274,2
1914,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,22,28,臺中市,南屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,6,1,10,2,14,,7,7,1,12,4,120.611618,24.13773,2
1915,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,22,30,臺中市,東區,0,1,0,7,1,6,50,4,9,1,5,4,6,6,2,1,5,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,8,,20,20,1,6,4,120.696574,24.133745,2
1916,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,22,30,臺中市,烏日區,0,3,0,7,2,6,40,3,1,1,5,4,6,6,4,4,1,4,4,1,16,2,9,1,1,C03,7,5,2,19,2,12,,14,14,1,6,4,120.605539,24.108876,2
1917,66000,387130000C,(04)23274275,(04)23288582,2025,12,4,22,32,臺中市,北屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,8,,34,34,1,6,4,120.67616,24.193399,2
