﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
3969,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,32,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,49,49,1,11,4,120.703719,24.087537,3
3970,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,36,臺中市,龍井區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,2,5,2,13,3,10,3,1,B13,7,1,1,8,1,5,,51,51,1,6,4,120.58847,24.180893,3
3971,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,45,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.62267,24.140394,3
3972,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,47,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,5,,1,,,7,7,1,6,4,120.674492,24.148762,3
3973,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,47,臺中市,東勢區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,1,17,2,9,2,4,C03,7,1,1,10,2,11,,51,51,1,12,4,120.839404,24.205876,2
3974,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,52,臺中市,大里區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,9,,,7,7,1,13,4,120.688622,24.101977,3
3975,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,52,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,12,4,120.834257,24.246259,3
3976,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,54,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B13,7,9,1,2,2,2,,13,13,1,6,4,120.68344,24.171653,2
3977,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,55,臺中市,西區,0,0,0,7,2,6,30,4,2,1,5,4,6,6,4,4,10,5,5,2,17,,,,,B02,,,1,,1,,,8,8,1,12,4,120.659358,24.152072,3
3978,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,10,56,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,8,8,1,12,4,120.707248,24.110524,3
3979,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,0,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,1,1,1,13,4,120.697745,24.170349,3
3980,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,2,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,1,B12,7,9,1,8,2,4,,21,21,1,11,4,120.653964,24.146718,2
3981,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,2,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B13,,,1,,1,,,78,78,1,13,4,120.649796,24.162755,3
3982,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,9,臺中市,東勢區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,17,3,10,5,4,B03,7,9,1,8,2,4,,8,8,1,12,4,120.839442,24.207,2
3983,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,13,臺中市,大里區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,2,1,5,4,4,1,16,2,9,5,4,C03,7,6,1,10,2,12,,48,48,1,13,4,120.680244,24.1082,2
3984,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,13,臺中市,豐原區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,4,4,5,5,5,2,14,3,10,5,4,B03,7,2,1,8,2,3,,49,49,1,13,4,120.729042,24.254888,2
3985,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,18,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,7,7,1,13,4,120.690992,24.127663,3
3986,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,20,臺中市,和平區,0,1,0,7,3,6,25,13,9,1,5,4,6,6,4,4,10,5,5,1,14,3,10,5,1,G06,7,2,1,8,2,17,,49,49,1,6,4,120.895905,24.229117,2
3987,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,27,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,8,8,1,12,4,120.645846,24.180426,3
3988,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,30,臺中市,南區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,5,2,1,C03,7,9,1,10,2,11,,12,12,1,5,4,120.674697,24.129021,2
3989,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,30,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,51,51,1,6,4,120.53813,24.247321,3
3990,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,31,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.670085,24.125645,3
3991,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,48,臺中市,大雅區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,17,2,8,2,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.649474,24.223761,2
3992,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,48,臺中市,北屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,3,1,B03,7,6,1,8,2,5,,11,11,1,6,4,120.686251,24.183651,2
3993,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,50,臺中市,和平區,0,1,0,7,3,6,50,11,9,1,5,4,6,6,4,4,5,5,5,1,11,2,3,3,1,B03,7,9,1,8,2,8,,39,39,1,6,4,121.221671,24.257427,2
3994,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,51,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,50,50,1,6,4,120.657836,24.136448,3
3995,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,53,臺中市,大雅區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,5,5,1,13,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.653959,24.219067,2
3996,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,53,臺中市,北屯區,0,1,0,7,2,6,40,13,7,1,5,4,6,6,4,4,5,5,4,2,16,3,10,3,1,B12,7,11,3,19,2,4,,45,45,1,6,4,120.661457,24.188192,2
3997,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,54,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F01,,,7,,2,,,51,51,1,4,1,120.720615,24.120658,3
3998,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,56,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,18,2,9,2,1,C03,7,9,1,10,1,12,,43,43,1,6,4,120.708904,24.0882,2
3999,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,11,57,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.671516,24.158395,3
4000,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,0,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,F03,,,1,,1,,,7,7,1,12,4,120.665741,24.229149,3
4001,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,0,臺中市,東區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,8,,12,12,1,6,4,120.700364,24.130474,2
4002,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,0,臺中市,南屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,8,1,12,4,120.636431,24.137221,3
4003,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,4,臺中市,西屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,15,3,10,5,4,B03,7,9,1,8,2,4,7,21,21,1,12,4,120.64238,24.169413,2
4004,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,7,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,1,,,7,7,1,13,4,120.699985,24.142136,3
4005,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,7,臺中市,西屯區,0,3,0,7,2,6,30,13,9,1,5,4,6,6,3,1,5,5,5,2,13,2,9,1,4,C03,7,9,1,10,2,11,,7,7,1,13,4,120.656579,24.17807,2
4006,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,9,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,2,1,5,4,5,2,21,3,10,3,1,A02,7,15,1,2,2,5,,84,84,1,12,4,120.733281,24.162159,2
4007,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,15,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,7,2,,,49,49,1,12,4,120.688044,24.191627,3
4008,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,15,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,4,3,5,2,16,3,10,5,4,B02,7,5,1,10,2,5,,11,11,1,13,4,120.6261,24.184575,2
4009,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,17,臺中市,北屯區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,5,4,4,2,11,3,10,3,1,B12,7,6,1,8,2,6,,11,11,1,13,4,120.722556,24.176713,2
4010,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,18,臺中市,清水區,0,1,0,7,2,6,60,4,1,1,5,4,6,6,1,1,8,3,4,1,16,3,10,3,1,B03,7,6,1,8,2,5,,11,11,1,12,4,120.574806,24.267533,2
4011,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,20,臺中市,潭子區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,13,4,120.709991,24.206915,3
4012,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,35,臺中市,外埔區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B13,,,1,,2,,,49,49,1,12,4,120.661888,24.349992,3
4013,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,38,臺中市,梧棲區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,1,1,12,3,10,3,1,B03,7,9,1,8,2,5,,8,8,1,12,4,120.535924,24.250249,2
4014,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,48,臺中市,大雅區,0,1,0,7,3,6,70,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,2,1,C03,7,9,1,10,2,12,,85,85,1,12,4,120.64282,24.228236,2
4015,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,50,臺中市,東區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,3,10,1,1,C03,7,2,1,10,1,13,,49,49,1,12,4,120.696585,24.151102,3
4016,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,55,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,51,51,1,13,4,120.619728,24.182004,3
4017,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,59,臺中市,龍井區,0,0,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,16,3,10,2,1,C03,7,9,1,10,1,11,,7,7,1,6,4,120.585064,24.181844,3
4018,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,12,59,臺中市,大甲區,0,1,0,7,3,6,50,5,9,1,5,4,6,6,2,1,3,4,4,1,17,3,10,3,1,B12,7,5,1,8,2,5,,84,84,1,12,4,120.618341,24.339089,2
4019,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,4,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B02,,,1,,1,,,14,14,1,13,4,120.677606,24.108024,3
4020,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,12,臺中市,西屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,18,2,9,1,1,C03,7,5,3,19,2,12,,82,82,1,13,4,120.657382,24.163178,2
4021,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,16,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,A12,,,1,,1,,,8,8,1,12,4,120.62336,24.150899,3
4022,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,18,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,7,7,1,6,4,120.706547,24.08734,3
4023,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,35,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,59,59,1,13,4,120.693568,24.17618,3
4024,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,37,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,56,56,1,13,4,120.551948,24.230576,3
4025,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,38,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,5,4,B02,7,5,1,8,2,5,,11,11,1,13,4,120.644268,24.171377,2
4026,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,39,臺中市,北區,0,1,0,7,2,6,50,3,9,1,5,4,6,6,4,4,9,5,5,2,17,2,9,5,4,C03,7,15,1,10,2,11,,84,84,1,13,4,120.680561,24.158227,2
4027,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,43,臺中市,西屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,1,1,1,4,5,2,13,3,10,5,4,B03,7,9,1,8,2,5,,7,7,1,12,4,120.643465,24.164785,2
4028,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,44,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,12,4,120.713056,24.258816,3
4029,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,54,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,F03,7,9,7,21,2,12,,59,59,1,12,4,120.732075,24.086744,2
4030,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,55,臺中市,大肚區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,87,87,1,6,4,120.530572,24.151667,3
4031,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,13,56,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.682895,24.134456,3
4032,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,0,臺中市,西屯區,0,1,0,7,3,6,50,3,9,1,5,4,6,6,4,4,5,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,6,47,47,1,12,4,120.66054,24.163071,2
4033,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,4,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.647571,24.215159,3
4034,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,5,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,1,,,120.661868,24.145807,3
4035,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,10,臺中市,西屯區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.663615,24.164015,2
4036,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,10,臺中市,太平區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,9,4,5,2,17,3,10,1,1,C03,7,6,1,10,2,13,,39,39,1,12,4,120.712159,24.157779,2
4037,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,11,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,9,,,84,84,1,12,4,120.719792,24.243539,3
4038,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,12,臺中市,西屯區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,1,4,C03,7,6,3,19,2,12,,14,14,1,13,4,120.663154,24.169987,2
4039,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,15,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,84,84,1,13,4,120.641172,24.178576,3
4040,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,15,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,93,93,1,6,4,120.530228,24.183974,3
4041,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,22,臺中市,南區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,2,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,59,59,1,6,4,120.680119,24.12161,2
4042,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,30,臺中市,東區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,A05,7,9,1,2,2,2,,84,84,1,12,4,120.698707,24.127214,2
4043,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,30,臺中市,后里區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,3,1,10,5,5,2,15,2,9,3,1,A11,7,9,1,3,2,5,,24,24,1,6,4,120.742399,24.332418,2
4044,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,31,臺中市,南區,0,1,0,7,3,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,17,3,10,3,1,B03,7,15,1,8,2,5,,84,84,1,13,4,120.670185,24.116433,2
4045,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,36,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,11,11,1,13,4,120.635172,24.179435,3
4046,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,38,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,8,8,1,12,4,120.636837,24.146685,3
4047,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,38,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,20,20,1,13,4,120.722459,24.18713,3
4048,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,39,臺中市,西區,0,0,0,7,2,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,17,3,10,1,1,C03,7,15,5,19,4,16,,68,68,1,12,4,120.662154,24.160317,3
4049,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,42,臺中市,西區,0,3,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,9,2,9,1,1,C03,7,9,1,10,2,11,,10,10,1,6,4,120.668908,24.14673,2
4050,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,43,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,12,4,120.641786,24.192755,3
4051,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,43,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A11,,,1,,2,,,8,8,1,13,4,120.679611,24.095471,3
4052,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,49,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,24,,,,,B03,,,1,,2,,,58,58,1,6,4,120.719504,24.177833,3
4053,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,50,臺中市,西區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,38,38,1,6,4,120.673668,24.147719,2
4054,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,51,臺中市,中區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,3,10,3,1,B01,7,11,1,4,2,4,,39,39,1,12,4,120.677774,24.144411,2
4055,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,53,臺中市,神岡區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,4,2,13,2,9,1,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.661834,24.263564,2
4056,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,54,臺中市,清水區,0,1,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B11,7,2,1,2,2,3,,49,49,1,12,4,120.580029,24.31103,2
4057,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,55,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,21,,,,,B03,,,1,,2,,,59,59,1,12,4,120.645752,24.137579,3
4058,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,56,臺中市,西區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,5,1,B03,7,5,1,8,2,5,,11,11,1,6,4,120.66871,24.132417,2
4059,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,57,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.705217,24.210861,3
4060,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,57,臺中市,大里區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,2,1,5,5,4,1,17,2,9,1,1,C03,7,1,1,11,2,14,,51,51,1,13,4,120.68195,24.110001,2
4061,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,14,58,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,A12,,,1,,9,,,8,8,2,13,4,120.677199,24.20576,3
4062,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,1,臺中市,東勢區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,2,9,6,4,F02,7,9,7,21,2,12,,21,21,1,12,4,120.830041,24.255971,2
4063,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,2,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.673614,24.234602,3
4064,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,2,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,8,8,1,12,4,120.63779,24.141114,3
4065,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,3,臺中市,南區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,3,1,10,5,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.677682,24.124086,2
4066,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,4,臺中市,大雅區,0,2,0,7,3,6,30,3,2,1,5,4,6,6,1,1,9,4,5,1,15,2,9,1,1,C03,7,9,1,10,2,14,,87,87,1,13,4,120.640693,24.219165,2
4067,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,4,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,12,4,120.647175,24.137231,3
4068,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,7,臺中市,東區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,1,4,5,2,15,2,9,2,1,C03,7,9,3,19,2,11,,21,21,1,13,4,120.7015,24.125503,2
4069,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,9,臺中市,西屯區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,5,5,5,2,15,2,7,5,4,C03,7,9,1,10,2,11,,12,12,1,13,4,120.643973,24.180444,2
4070,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,9,臺中市,清水區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,49,49,1,12,4,120.576397,24.270927,3
4071,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,12,臺中市,西屯區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,2,1,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,16,,84,84,1,13,4,120.614123,24.183851,2
4072,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,19,臺中市,北屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,5,4,B03,7,5,1,8,2,1,,22,22,1,13,4,120.698333,24.172948,2
4073,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,20,臺中市,清水區,0,0,0,7,2,6,60,13,7,1,5,4,6,6,4,4,8,3,4,1,13,,,,,B03,,,1,,1,,,40,40,1,12,4,120.604759,24.315026,3
4074,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,21,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,14,14,1,13,4,120.63855,24.104367,3
4075,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,23,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A02,,,1,,2,,,84,84,1,6,4,120.673668,24.147719,3
4076,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,30,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,50,50,2,13,4,120.714235,24.250965,3
4077,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,32,臺中市,潭子區,0,1,0,7,3,6,60,4,4,1,5,4,6,6,1,1,1,4,4,1,17,2,8,2,1,C03,7,12,1,10,2,14,,7,7,1,13,4,120.705022,24.207144,2
4078,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,35,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.646643,24.147762,3
4079,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,36,臺中市,潭子區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,12,4,120.699939,24.216479,3
4080,66000,387130000C,(04)23274275,(04)23288582,2025,03,11,15,36,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,13,4,120.718872,24.249641,3
